Destination,Continent,Region,countryCode,Total,Other North,Other South,Afghanistan,Albania,Algeria,American Samoa,Andorra,Angola,Anguilla,Antigua and Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia (Plurinational State of),"Bonaire, Sint Eustatius and Saba",Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei Darussalam,Bulgaria,Burkina Faso,Burundi,Cabo Verde,Cambodia,Cameroon,Canada,Cayman Islands,Central African Republic,Chad,Channel Islands,Chile,China,"China, Hong Kong Special Administrative Region","China, Macao Special Administrative Region",Colombia,Comoros,Congo,Cook Islands,Costa Rica,Côte dIvoire,Croatia,Cuba,Curaçao,Cyprus,Czech Republic,Democratic Peoples Republic of Korea,Democratic Republic of the Congo,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Ethiopia,Faeroe Islands,Falkland Islands (Malvinas),Fiji,Finland,France,French Guiana,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guadeloupe,Guam,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Holy See,Honduras,Hungary,Iceland,India,Indonesia,Iran (Islamic Republic of),Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,Kuwait,Kyrgyzstan,Lao Peoples Democratic Republic,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Martinique,Mauritania,Mauritius,Mayotte,Mexico,Micronesia (Federated States of),Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Niue,Northern Mariana Islands,Norway,Oman,Pakistan,Palau,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Puerto Rico,Qatar,Republic of Korea,Republic of Moldova,Réunion,Romania,Russian Federation,Rwanda,Saint Helena,Saint Kitts and Nevis,Saint Lucia,Saint Pierre and Miquelon,Saint Vincent and the Grenadines,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Sint Maarten (Dutch part),Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South Sudan,Spain,Sri Lanka,State of Palestine,Sudan,Suriname,Swaziland,Sweden,Switzerland,Syrian Arab Republic,Tajikistan,Thailand,The former Yugoslav Republic of Macedonia,Timor-Leste,Togo,Tokelau,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom of Great Britain and Northern Ireland,United Republic of Tanzania,United States of America,United States Virgin Islands,Uruguay,Uzbekistan,Vanuatu,Venezuela (Bolivarian Republic of),Viet Nam,Wallis and Futuna Islands,Western Sahara,Yemen,Zambia,Zimbabwe
Turkmenistan,Asia,Central Asia,795,218498,1477,1330,,,,,,,,,,7800,,,,8497,,,,,4305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2069,,,,,,,,,,,,,,,,,,,3565,,,,,,,,,20198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5367,,,,,,,94517,,,,,,,,
Uzbekistan,Asia,Central Asia,860,1405250,23531,57866,,,,,,,,,,7498,,,,22744,,,,,28456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9353,,,,,,,,,,,,,,,,,,,,,,,,,,,,20868,,,,5110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1085999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12002,,,,,,,,,,796,,,,131027,,,,,,,,,,,,,,,
Eastern Asia,Asia,Eastern Asia,906,5393081,74427,477745,0,0,0,0,0,0,0,0,3072,0,0,21739,480,0,0,0,19390,0,0,525,0,0,0,0,0,0,0,0,309718,0,0,2,0,0,0,1805,0,35521,0,0,0,0,0,2534503,18277,73001,0,0,0,0,0,0,0,0,0,0,7,62,0,542,0,0,0,0,1103,0,0,0,0,0,0,0,0,637,8843,0,0,0,0,0,7192,1657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33468,178809,6167,0,1550,0,0,2113,0,32687,0,1958,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,25855,0,0,0,0,0,0,0,0,1740,0,0,1519,0,0,0,0,1193,0,0,9914,1746,0,6376,0,0,2089,0,0,380,0,20642,0,0,0,0,56212,321129,747,2443,0,0,778694,0,0,0,13433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10096,0,5,0,0,0,442,0,1669,13206,0,0,0,0,1158,1512,0,0,61228,15,0,0,0,0,0,0,133,0,0,0,0,0,0,39397,0,104483,0,7,4198,0,0,64415,0,0,0,0,0
China,Asia,Eastern Asia,156,508034,19262,99037,,,,,,,,,,,,3765,,,,,2895,,,,,,,,,,,,53504,,,,,,,,,6215,,,,,,,3152,12685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6460,28619,,,,,,,,4917,,,,,,,,,,,,,,,,,,4416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3172,,,,,9711,52626,,,,,134524,,,,2135,,,,,,,,,,,,,,,,,,,,,,,,3915,,,,,,,,,10942,,,,,,,,,,,,,,,6561,,19286,,,,,,20235,,,,,
"China, Hong Kong Special Administrative Region",Asia,Eastern Asia,344,2669122,30447,333211,,,,,,,,,,,,7506,,,,,366,,,,,,,,,,,,,,,,,,,,,15273,,,,,,1886037,,60316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1811,,,,,,1629,,,,,,,,,,,,,,,,,14864,111117,,,574,,,530,,11711,,,,,,,,,,,,,,,,,,12609,,,,,,,,,,,,,,,,,,,,7706,842,,1856,,,,,,,,6237,,,,,,97347,,90,,,3989,,,,72,,,,,,,,,,,,,,,8156,,,,,,,,331,646,,,,,,600,,,15845,,,,,,,,,,,,,,,14585,,13796,,,,,,9023,,,,,
"China, Macao Special Administrative Region",Asia,Eastern Asia,446,240791,13527,3386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199200,15019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6534,,1983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1142,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Democratic Peoples Republic of Korea,Asia,Eastern Asia,408,36183,648,3333,,,,,,,,,,,,127,,,,,97,,,,,,,,,,,,1801,,,,,,,,,209,,,,,,19511,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217,963,,,,,,,,166,,,,,,,,,,,,,,,,,,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,,,,,327,1771,,,,,4528,,,,72,,,,,,,,,,,,,,,,,,,,,,,,132,,,,,,,,,368,,,,,,,,,,,,,,,221,,649,,,,,,681,,,,,
Japan,Asia,Eastern Asia,392,1686567,7555,30121,,,,,,,,,3072,,,9189,476,,,,7177,,,525,,,,,,,,,254413,,,,,,,1761,,10089,,,,,,335600,,,,,,,,,,,,,,,,542,,,,,1103,,,,,,,,,613,5371,,,,,,4295,1657,,,,,,,,,,,,,,,,10065,19347,6167,,974,,,1579,,,,,,,,,,,,,,,,,,,,8387,,,,,,,,,1740,,,,,,,,,,,,904,,3264,,,1741,,,380,,7499,,,,,46174,144882,742,370,,,635317,,,,4893,,,,,,,,,,,,,,,1940,,,,,,,,1338,5655,,,,,1158,907,,,29291,,,,,,,,,,,,,,,16526,,44859,,,,,,16909,,,,,
Mongolia,Asia,Eastern Asia,496,8206,216,622,,,,,,,,,,,,4,4,,,,,,,,,,,,,,,,,,,2,,,,,,32,,,,,,2013,,,,,,,,,,,,,7,62,,,,,,,,,,,,,,,,24,14,,,,,,60,,,,,,,,,,,,,,,0,,29,,,,2,,,4,,149,,644,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,37,5,,,,336,,,,3362,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,5,,,,15,,,,,,,133,,,,,,,79,,301,,7,,,,13,,,,,
Republic of Korea,Asia,Eastern Asia,410,244178,2772,8035,,,,,,,,,,,,1148,,,,,8855,,,,,,,,,,,,,,,,,,,44,,3703,,,,,,92142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1647,,,,,,1208,,,,,,,,,,,,,,,,,1833,18763,,,,,,,,15744,,1314,,,,0,,,,,,,,,,,,294,,,,,,,,,,,,1519,,,,,1193,,,2208,,,1256,,,348,,,,,3612,,,,,,17932,,,,,,,,,2899,,,,,,,,,,,,,,,,,,,,,442,,,2858,,,,,,,,,3640,,,,,,,,,,,,,,,1425,,25592,,,4198,,,17554,,,,,
South-Eastern Asia,Asia,Eastern Asia,920,4926833,107176,278115,845,582,541,0,0,2523,0,0,657,141,67,14371,1657,0,0,8381,83228,0,0,848,0,0,0,0,531,0,0,0,4327,0,3794,0,0,0,11,173689,0,4153,0,0,0,0,108,526422,52421,9861,56,0,555,0,29,2,0,101,0,0,0,6766,4,1283,0,0,0,481,336,0,0,0,0,0,0,0,0,430,2378,0,0,0,0,0,4245,11,0,245,0,0,0,1056,276,0,0,0,0,0,0,125,58,180273,706902,996,181,212,0,555,1708,0,28590,1619,0,275,0,56,0,294425,0,140,0,1,4524,0,0,0,0,0,759623,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,758494,0,0,64090,1283,0,5699,0,0,321,0,0,1981,428,59606,1186,0,373,0,512,174498,75,533,54,126,8734,0,0,154,139,1,0,0,0,0,0,0,0,0,2669,0,0,0,0,44317,0,0,0,0,223,852,0,83,18446,3,24,131,0,791,1366,1146,0,118882,0,143745,0,0,0,0,242,923,0,0,0,0,0,453,50975,0,50028,0,0,0,0,0,140176,0,0,0,0,0
Brunei Darussalam,Asia,Eastern Asia,96,96296,240,723,,,,,,,,,,,,482,,,,,1156,,,,,,,,,,,,,,,,,,,,,,,,,,,1926,482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2889,5778,,,,,,,,192,,,,,,,,,,,,,,,,,,45258,,,,,,,,,,,,,,,,,,,,5008,289,,192,,,,,,,,770,,,,,,12614,,,,,144,,,,,,,,,,,,,,,,,,,1445,,,,,,,,,1156,,,,,,,,,13482,,,,,,,,,,,,,,,1926,,144,,,,,,,,,,,
Cambodia,Asia,Eastern Asia,116,146085,1765,4041,,,,,,,,,,,,229,,,,,,,,,,,,,,,,,,,,,,,,,,85,,,,,,2998,229,,,,,,,,,,,,,85,,,,,,,,,,,,,,,,,543,,,,,,76,,,,,,,,,,,,,,,,,187,208,,,,,,30,,246,,,,,,,513,,,,,,,,,,,339,,,,,,,,,,,,,,,,,102,,,89,59,,,,,,,,,,81,,,,,,301,,,,,110,,,,59,,,,,,,,,,,,,,,242,,,,,,,,,93,,,,,,,,,60844,,,,,,,,,,,,,,,182,,386,,,,,,71963,,,,,
Indonesia,Asia,Eastern Asia,360,292307,19050,10258,,,,,,,,,,,,1928,,,,,,,,,,,,,,,,,,,,,,,,,,92,,,,,,83502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2527,,,,,,,,,4052,1568,,,,,,,,,,,4480,,,,,,1748,,,,,,,,,,,,,,,,,,,,,300,,,,,,,,,,1773,,,,,,1122,,,,,3513,,,,,,,,,,,,,,1792,,,,,1405,,,,,,,,,,,,,,,,1120,,471,,142028,,,,,,,,,,,,,6751,,2827,,,,,,,,,,,
Lao Peoples Democratic Republic,Asia,Eastern Asia,418,21948,1140,3048,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,1197,,,,,,,,3005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1648,,,,,,,,,,,,,,,,,,,,,,,11611,,,,,
Malaysia,Asia,Eastern Asia,458,1277223,44432,65843,44,,,,,,,,,,,2609,,,,,46489,,,,,,,,,,,,,,2989,,,,,2979,,,,,,,,47499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76707,634380,,121,,,,,,7409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16841,,,42109,,,1051,,,,,,,,6231,,,,,,154427,,,,,1682,,,,,,,,,,,,,,,,,,,39077,,,,,204,,,,1682,,,,,,,,,30108,,,,,,,,,,,,,,,4841,,,,,,,,47469,,,,,
Myanmar,Asia,Eastern Asia,104,98011,4628,8007,,,,,,,,,,,,,,,,,1359,,,,,,,,,,,,,,,,,,,,,,,,,,,44999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Philippines,Asia,Eastern Asia,608,318095,26609,57966,781,582,541,,,2523,,,657,141,67,2396,1657,,,8381,754,,,848,,,,,531,,,,4146,,805,,,,11,186,,1872,,,,,108,88418,268,,56,,555,,29,,,,,,,6033,2,846,,,,481,336,,,,,,,,,430,365,,,,,,1638,11,,245,,,,1056,276,,,,,,,125,58,4632,4711,975,24,212,,555,1020,,6249,51,,275,,56,,532,,140,,,44,,,,,,316,,,,,,,,,105,,,,,,,,333,,,616,229,,105,,,321,,,1176,428,1232,1186,,373,,512,,75,82,54,126,1827,,,154,80,,,,,,,,,,877,,,,,231,,,,,,852,,83,151,,23,131,,121,369,26,,120,,1717,,,,,242,922,,,,,,453,33603,,35977,,,,,,601,,,,,
Singapore,Asia,Eastern Asia,702,1351691,8038,124788,,,,,,,,,,,,4588,,,,,30155,,,,,,,,,,,,,,,,,,,,,996,,,,,,250198,51442,9861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48248,50277,,,,,,,,,,,,,,,,,,,,,,,,,,710434,,,,,,,,,,,,,,,,,,,,,,,1783,,,,,,,,42217,,,,,,4027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4860,,,,,,,,,4921,,,,,,,,,,,,,,,,,4858,,,,,,,,,,,
Thailand,Asia,Eastern Asia,764,1257821,15,47,20,,,,,,,,,,,1595,,,,,1949,,,,,,,,,,,,,,,,,,,153382,,907,,,,,,200,,,,,,,,2,,,,,,0,2,437,,,,,0,,,,,0,,,,,1343,,,,,,2531,,,,,,,,,,,,,,,,,9112,549,21,36,,,,658,,9971,,,,,,,289386,,,,1,,,,,,,1290,,,,,,,,,,,,,,,,,734129,,,15494,406,,2403,,,,,,805,,2930,,,,,,1264,,143,,,1262,,,,,1,,,,,,,,,0,,,,,803,,,,,19,,,,10226,3,1,,,670,997,,,,,,0,,,,,1,,,,0,,,59,,4411,,,,,,8340,,,0,,0
Timor-Leste,Asia,Eastern Asia,626,10602,136,1139,,,,,,,,,,,,482,,,,,122,,,,,,,,,,,,181,,,,,,,,,,,,,,,1104,,,,,,,,,,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5337,,,,,,,,,,,,,,,,,,,,,,,,,,159,,,,,,,,,,,,,,,,,,,,,,,165,,,,,,,,226,,,,,,673,,308,,,,,,,,,,,,,,,,,,,,,,68,,,,,,,,,,,,,,,,,,143,,,,,,,,,,,,,,,,,66,,,,,,192,,,,,
Viet Nam,Asia,Eastern Asia,704,56754,1123,2255,,,,,,,,,,,,45,,,,,1244,,,,,,,,,,,,,,,,,,,15945,,201,,,,,,2573,,,,,,,,,,,,,,648,,,,,,,,,,,,,,,,,127,,,,,,,,,,,,,,,,,,,,,,,933,5662,,,,,,,,471,,,,,,,3994,,,,,,,,,,,79,,,,,,,,,,,,,,,,,6807,,,774,,,,,,,,,,,166,,,,,,70,,,,,196,,,,,,,,,,,,,,,,,,,1046,,,,,,,,,278,,,,,,,,,7145,,,,,,,,,,,,,,,3613,,1359,,,,,,,,,,,
Southern Asia,Asia,Southern Asia,5501,15278020,114222,449232,4107474,0,0,0,0,0,0,14840,0,599,0,1027,21,937,0,20758,3885119,0,0,0,0,0,0,119383,0,0,0,0,10221,0,31057,0,0,0,0,13455,0,2171,0,0,0,0,0,155727,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,24,0,0,0,0,64,0,0,0,0,0,0,0,210,14,1609,0,0,0,0,0,2952,0,0,22,0,0,0,0,0,0,0,0,8,0,0,0,0,2798907,99000,5051,541605,0,0,12,1655,0,10864,67,2696,2912,0,7867,0,60387,0,189,0,0,9,0,0,0,0,0,175506,613,0,0,0,0,0,362,0,0,0,0,0,0,0,0,0,195715,0,0,677773,13,0,52,0,0,790,0,0,9832,81,1390626,0,0,0,0,0,168,0,193,0,67,170,0,0,0,1685,0,0,0,0,0,0,0,0,0,5797,0,0,5,0,12957,0,0,0,0,0,64,0,8,198247,0,0,0,0,101,180,17,32929,8575,0,0,0,0,0,0,0,822,248,0,0,872,0,15075,29401,0,35199,0,0,1646,0,0,18972,0,0,0,831,0
Afghanistan,Asia,Southern Asia,4,75917,5000,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32929,,,,,,,,,,,,,,,,,,,,,1646,,,,,,,,
Bangladesh,Asia,Southern Asia,50,987853,50668,162164,,,,,,,,14840,,,,,,,,20661,,,,,,,,,,,,,10221,,,,,,,13455,,,,,,,,122691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22811,97476,,,,,,,,9618,,,,,,,60387,,,,,,,,,,,159993,,,,,,,,,,,,,,,,,131147,,,13051,,,,,,,,,9804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7569,,,,,,,,,,,,,,,,,,8386,,,,,,,,,,,,,,,23021,,31610,,,,,,18280,,,,,
Bhutan,Asia,Southern Asia,64,32137,1848,616,,,,,,,,,,,,17,,,,,33,,,,,,,,,,,,,,,,,,,,,23,,,,,,570,,,,,,,,,,,,,,,,24,,,,,,,,,,,,,,,19,,,,,,17,,,,,,,,,,,,,,,,,28128,,,,,,,8,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,451,13,,15,,,,,,,,14,,,,,,12,,,,,21,,,,,,,,,,,,,,,,,,,11,,,,,,,,,21,,,,,14,15,,,38,,,,,,,,,,,,,,,22,,85,,,,,,,,,,,
India,Asia,Southern Asia,356,6411272,20831,104155,9892,,,,,,,,,,,812,,,,,3879114,,,,,,,8131,,,,,,,31057,,,,,,,2009,,,,,,8695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210,,1397,,,,,,2626,,,,,,,,,,,,,,,,,,1002,2086,610,,,,,,876,,2696,2912,,7437,,,,,,,,,,,,,15220,243,,,,,,362,,,,,,,,,,61884,,,664187,,,,,,790,,,,,1353231,,,,,,,,191,,,,,,,1649,,,,,,,,,,5476,,,,,5173,,,,,,,,,189850,,,,,,,,,,,,,,,,,129,,,,872,,14662,5952,,3330,,,,,,692,,,,831,
Iran (Islamic Republic of),Asia,Southern Asia,364,2803805,32986,131944,2087864,,,,,,,,,599,,,,937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,683,248,,,,,,,,,,,,,,,,,,,
Maldives,Asia,Southern Asia,462,27092,81,990,,,,,,,,,,,,48,21,,,,5286,,,,,,,,,,,,,,,,,,,,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,33,,,,,,,,,,86,,,,,,162,,,,,,,,,,,,,,,,,11427,,,,,,,374,,83,,,,,,,,,8,,,,,,,,,58,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,100,,,,,,156,,,,,,,,,,,,,,,,,,,,,,,,54,,,,,,,,,7720,,,,,36,92,,,84,,,,,,,,,,,,,,,89,,16,,,,,,,,,,,
Nepal,Asia,Southern Asia,524,717900,1445,35766,,,,,,,,,,,,,,,,,522,,,,,,,111196,,,,,,,,,,,,,,,,,,,,22820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pakistan,Asia,Southern Asia,586,4181912,799,2534,2009687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2161329,443,2940,586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,Asia,Southern Asia,144,40132,564,1064,31,,,,,,,,,,,150,,,,97,164,,,,,,,56,,,,,,,,,,,,,,61,,,,,,588,,,,,,,,,,,,61,,,,,,,,,31,,,,,,,,,14,107,,,,,,147,,,22,,,,,,,,,8,,,,,31618,79,25,9,,,12,1273,,207,67,,,,430,,,,181,,,9,,,,,,235,370,,,,,,,,,,,,,,,,,,,84,,,27,,,,,,28,81,324,,,,,,,,2,,67,149,,,,36,,,,,,,,,,321,,,5,,150,,,,,,64,,8,,,,,,51,73,17,,67,,,,,,,,10,,,,,,413,317,,158,,,,,,,,,,,
Western Asia,Asia,Western Asia,922,18559009,402145,1014359,192156,3212,31092,0,0,0,0,0,31997,192260,0,7025,19862,560786,0,10443,1115591,0,43550,13049,0,4,0,0,5,0,2944,4,7750,70,32,470081,0,2,0,0,26,8647,0,7,9332,0,3087,19878,101,0,1931,0,0,0,53,0,276,56,0,9839,1392,881,339,4685,2,0,5,4,1294421,5,0,13781,1297,130610,0,0,2,2256,47644,0,0,0,0,142625,288426,206,2,70123,0,0,44,0,0,0,0,0,2,0,2,16945,55,2765708,984664,121528,185638,918,0,99292,8308,7,2029,256863,33293,200,0,48944,8609,2,9005,91775,0,0,24106,0,13681,47,4,4,612,0,0,55,0,0,255,5,0,2095,0,0,178,0,0,175247,5,104835,2,0,192189,29017,0,389,5,4,4257,0,0,3454,9871,1135934,0,9,0,4,1401,514131,93675,238,2,10158,969,29407,0,148498,364827,0,0,0,0,0,0,0,0,0,56043,67,1224,4,2,200,0,383,143,0,76736,12712,8732,4396,320138,2324767,317176,2,71,6549,13302,474526,6380,8982,134488,0,0,0,0,7,41299,80306,7180,0,0,9,206493,70231,82613,273,97707,0,5323,67325,0,678,67,0,0,468515,62,139
Armenia,Asia,Western Asia,51,657900,16556,20695,,,,,,,,,,,,,,525188,,,,,743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46779,766,,,2073,,,,,,,,,,,,,,,,11205,,,,,,,,,913,,,,,,,1310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3743,,,,,,,,,,2270,953,,,,3008,,,,,,,1335,,,,,,,,
Azerbaijan,Asia,Western Asia,31,327540,830,1660,224,,,,,,,,,188400,,,,,,,,,554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,586,,,,,,,,,,,61708,344,,,,,,,,,,,,,,,,,,,1846,,,,,,,,,4370,,,,3084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342,,,34703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300,,,,,,,,,2560,2081,,,,3399,,,,,,,20549,,,,,,,,
Bahrain,Asia,Western Asia,48,239361,1403,5275,258,,,,,,,,,,,,,,,,28889,,,,,,,,,,,,,,,,,,,,,,,,169,,,,,,,,,,,,,,,,,,,,,,,,25417,,,610,,430,,,,,180,,,,,,,,,,,,,,,,,,,,,,,88904,9152,,,,,,,,,4609,,,,2105,,,,875,,,,,,,,,,,,,,,,,,,,,,,,308,,,,,274,140,,,,,224,,,,,29683,,,,,,12508,,,,19,,,,,,,,,,,,,,,156,,,,,,,,,,410,,652,,4391,1843,5299,,,,,2139,,353,,,,,,,186,1553,,,,,,1952,1378,,545,,,,,,,,,7072,,
Cyprus,Asia,Western Asia,196,80076,512,170,4,126,16,0,,,,,38,534,,1355,161,16,0,49,296,,154,119,0,4,0,,5,,31,4,27,,2,2799,,2,,0,26,684,,7,,,22,728,,,57,,,,2,,38,16,,,307,15,311,77,2,0,5,4,2358,5,,2,13,37,,,2,225,417,0,,,,6950,1181,38,2,10781,,,,,0,0,,,2,,2,157,15,1250,79,547,143,353,,174,219,7,38,201,108,38,,106,11,2,75,1252,,,104,,42,5,4,4,20,,,15,,0,,5,,29,,,,,,29,5,20,2,,26,219,,42,5,4,139,,,91,29,236,,9,,4,15,3277,322,29,2,5,4,428,,2459,5913,0,,,,,0,,,,106,4,1152,4,2,15,,62,7,,5,2258,,71,4491,165,236,2,,415,172,1481,4,119,9,,,,,7,16,278,5,,,9,1490,69,16552,66,1446,,2,33,,29,29,,,7,62,139
Georgia,Asia,Western Asia,268,218600,2518,2476,,,,,,,,,,2554,,,,4954,,,,,10779,,,,,,,,,,,,,,,,,,,,,,,,,252,,,,,,,,,,,,,,736,,,,,,,,,,,593,,,,,,,,,,,,3209,,,,,,,,,,,,,,,,,,,,,,,,,,,,13948,,,,2225,,953,,,,,,2690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3082,,,,373,2904,,402,121909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2074,,,,,,,,,570,1060,,,,29734,,,,,,,8605,,,,,,,,
