Destination,Continent,Region,countryCode,Total,Other North,Other South,Afghanistan,Albania,Algeria,American Samoa,Andorra,Angola,Anguilla,Antigua and Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia (Plurinational State of),"Bonaire, Sint Eustatius and Saba",Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei Darussalam,Bulgaria,Burkina Faso,Burundi,Cabo Verde,Cambodia,Cameroon,Canada,Cayman Islands,Central African Republic,Chad,Channel Islands,Chile,China,"China, Hong Kong Special Administrative Region","China, Macao Special Administrative Region",Colombia,Comoros,Congo,Cook Islands,Costa Rica,Côte dIvoire,Croatia,Cuba,Curaçao,Cyprus,Czech Republic,Democratic Peoples Republic of Korea,Democratic Republic of the Congo,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Ethiopia,Faeroe Islands,Falkland Islands (Malvinas),Fiji,Finland,France,French Guiana,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guadeloupe,Guam,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Holy See,Honduras,Hungary,Iceland,India,Indonesia,Iran (Islamic Republic of),Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,Kuwait,Kyrgyzstan,Lao Peoples Democratic Republic,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Martinique,Mauritania,Mauritius,Mayotte,Mexico,Micronesia (Federated States of),Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Niue,Northern Mariana Islands,Norway,Oman,Pakistan,Palau,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Puerto Rico,Qatar,Republic of Korea,Republic of Moldova,Réunion,Romania,Russian Federation,Rwanda,Saint Helena,Saint Kitts and Nevis,Saint Lucia,Saint Pierre and Miquelon,Saint Vincent and the Grenadines,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Sint Maarten (Dutch part),Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South Sudan,Spain,Sri Lanka,State of Palestine,Sudan,Suriname,Swaziland,Sweden,Switzerland,Syrian Arab Republic,Tajikistan,Thailand,The former Yugoslav Republic of Macedonia,Timor-Leste,Togo,Tokelau,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom of Great Britain and Northern Ireland,United Republic of Tanzania,United States of America,United States Virgin Islands,Uruguay,Uzbekistan,Vanuatu,Venezuela (Bolivarian Republic of),Viet Nam,Wallis and Futuna Islands,Western Sahara,Yemen,Zambia,Zimbabwe
Turkmenistan,Asia,Central Asia,795,213051,1440,1296,,,,,,,,,,7605,,,,8285,,,,,4197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017,,,,,,,,,,,,,,,,,,,3476,,,,,,,,,19694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5233,,,,,,,92165,,,,,,,,
Uzbekistan,Asia,Central Asia,860,1329345,23834,58527,,,,,,,,,,7039,,,,22504,,,,,28636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9362,,,,,,,,,,,,,,,,,,,,,,,,,,,,18166,,,,5201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1010087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12216,,,,,,,,,,810,,,,132963,,,,,,,,,,,,,,,
Eastern Asia,Asia,Eastern Asia,906,6229524,70861,368024,0,0,0,0,0,0,0,0,3000,0,0,23949,545,0,0,0,20619,0,0,657,0,0,0,0,0,0,0,0,278646,0,0,7,0,0,0,7079,0,38760,0,0,0,0,0,3219530,136880,81937,0,0,0,0,0,0,0,0,0,0,10,271,0,471,0,0,0,0,1503,0,0,0,0,0,0,0,0,577,12026,0,0,0,0,0,8613,1776,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,47512,195977,4566,0,1632,0,0,3164,0,32736,0,1410,0,0,0,635,2,0,0,0,0,0,0,0,0,0,0,27275,0,0,0,0,0,0,0,0,1845,0,0,9085,0,0,0,0,1976,0,0,12908,1956,0,6358,0,0,3217,0,0,392,0,24907,0,0,0,0,62646,396470,929,2254,0,0,692167,0,0,0,15354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11274,0,3,0,0,0,830,0,2161,21673,0,0,0,0,1465,1692,0,0,81980,8,0,0,0,0,0,0,148,0,0,0,0,0,0,40816,0,116715,0,3,9811,0,0,117827,0,0,0,0,0
China,Asia,Eastern Asia,156,678947,21250,109272,,,,,,,,,,,,4153,,,,,3193,,,,,,,,,,,,59028,,,,,,,,,6856,,,,,,,118990,16943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7126,31573,,,,,,,,5424,,,,,,,,,,,,,,,,,,4871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3499,,,,,10713,58059,,,,,148413,,,,2355,,,,,,,,,,,,,,,,,,,,,,,,4319,,,,,,,,,12071,,,,,,,,,,,,,,,7238,,21277,,,,,,22324,,,,,
"China, Hong Kong Special Administrative Region",Asia,Eastern Asia,344,2721235,17421,179780,,,,,,,,,,,,8195,,,,,400,,,,,,,,,,,,,,,,,,,,,14797,,,,,,2070537,,64994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978,,,,,,1778,,,,,,,,,,,,,,,,,16228,121316,,,627,,,579,,12786,,,,,,,,,,,,,,,,,,13766,,,,,,,,,,,,,,,,,,,,8413,919,,2026,,,,,,,,6809,,,,,,106282,,98,,,4355,,,,79,,,,,,,,,,,,,,,8905,,,,,,,,362,705,,,,,,655,,,17299,,,,,,,,,,,,,,,15924,,13370,,,,,,9852,,,,,
"China, Macao Special Administrative Region",Asia,Eastern Asia,446,279308,15883,3978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230183,17762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8769,,1717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1016,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Democratic Peoples Republic of Korea,Asia,Eastern Asia,408,40097,638,2315,,,,,,,,,,,,155,,,,,118,,,,,,,,,,,,2163,,,,,,,,,255,,,,,,22740,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274,1124,,,,,,,,179,,,,,,,,,,,,,,,,,,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131,,,,,401,2214,,,,,4697,,,,102,,,,,,,,,,,,,,,,,,,,,,,,136,,,,,,,,,440,,,,,,,,,,,,,,,249,,792,,,,,,682,,,,,
Japan,Asia,Eastern Asia,392,2012916,9864,55831,,,,,,,,,3000,,,9202,537,,,,9597,,,657,,,,,,,,,217455,,,,,,,2531,,9427,,,,,,648120,,,,,,,,,,,,,,,,471,,,,,1503,,,,,,,,,565,8545,,,,,,5632,1776,,,,,,,,,,,,,,,,21219,23481,4566,,1001,,,2576,,,,,,,,,,,,,,,,,,,,7889,,,,,,,,,1845,,,,,,,,,,,,1037,,3065,,,2574,,,392,,9714,,,,,51532,198241,922,439,,,533836,,,,7370,,,,,,,,,,,,,,,2369,,,,,,,,1799,8580,,,,,1465,1027,,,38934,,,,,,,,,,,,,,,15133,,47789,,,,,,39408,,,,,
Mongolia,Asia,Eastern Asia,496,11475,169,502,,,,,,,,,,,,91,8,,,,,,,,,,,,,,,,,,,7,,,,,,74,,,,,,4992,,,,,,,,,,,,,10,271,,,,,,,,,,,,,,,,12,37,,,,,,98,,,,,,,,,,,,,,,4,,56,,,,4,,,9,,229,,384,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,82,7,,,,866,,,,2740,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,10,,,,8,,,,,,,148,,,,,,,75,,447,,3,,,,112,,,,,
Republic of Korea,Asia,Eastern Asia,410,485546,5636,16346,,,,,,,,,,,,2153,,,,,7311,,,,,,,,,,,,,,,,,,,4548,,7351,,,,,,242958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1466,,,,,,1105,,,,,,,,,,,,,,,,,2609,18483,,,,,,,,14118,,1026,,,,635,,,,,,,,,,,,585,,,,,,,,,,,,9085,,,,,1976,,,4495,,,1267,,,643,,,,,4739,,,,,,22823,,,,,,,,,2708,,,,,,,,,,,,,,,,,,,,,830,,,7933,,,,,,,,,12220,,,,,,,,,,,,,,,2197,,33040,,,9811,,,45449,,,,,
South-Eastern Asia,Asia,Eastern Asia,920,6522343,129627,318400,1222,340,486,0,0,1269,0,0,392,133,63,21482,1051,0,0,4150,238728,0,0,670,0,0,0,0,276,0,0,0,2296,0,4552,0,0,0,67,380512,0,8298,0,0,0,0,97,541512,53435,13897,87,0,525,0,32,8,0,107,0,0,0,6651,24,1123,0,0,0,456,241,0,0,0,0,0,0,0,0,263,2564,0,0,0,0,0,4928,21,0,193,0,0,0,1001,151,0,0,0,0,0,0,178,54,235356,888791,774,415,311,0,567,1946,0,40389,6110,0,160,0,109,0,545748,0,132,0,0,3205,0,0,0,0,0,868710,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,1279463,0,0,130803,4372,0,6533,0,0,249,0,0,1597,405,100960,596,0,211,0,304,107574,89,701,51,119,24100,0,0,91,116,2,0,0,0,0,0,0,0,0,2639,0,0,0,0,68572,0,0,0,0,596,807,0,668,20545,8,41,124,0,984,1578,1575,0,109217,0,79573,0,0,0,0,392,874,0,0,0,0,0,429,47993,0,56966,0,0,0,0,0,136020,0,0,0,0,0
Brunei Darussalam,Asia,Eastern Asia,96,98441,245,739,,,,,,,,,,,,493,,,,,1182,,,,,,,,,,,,,,,,,,,,,,,,,,,1969,493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2953,5907,,,,,,,,196,,,,,,,,,,,,,,,,,,46267,,,,,,,,,,,,,,,,,,,,5120,295,,196,,,,,,,,787,,,,,,12895,,,,,147,,,,,,,,,,,,,,,,,,,1477,,,,,,,,,1182,,,,,,,,,13782,,,,,,,,,,,,,,,1969,,147,,,,,,,,,,,
Cambodia,Asia,Eastern Asia,116,114031,1378,3154,,,,,,,,,,,,179,,,,,,,,,,,,,,,,,,,,,,,,,,66,,,,,,2340,179,,,,,,,,,,,,,66,,,,,,,,,,,,,,,,,424,,,,,,59,,,,,,,,,,,,,,,,,146,162,,,,,,23,,192,,,,,,,400,,,,,,,,,,,265,,,,,,,,,,,,,,,,,80,,,69,46,,,,,,,,,,63,,,,,,235,,,,,86,,,,46,,,,,,,,,,,,,,,189,,,,,,,,,73,,,,,,,,,47494,,,,,,,,,,,,,,,142,,301,,,,,,56174,,,,,
Indonesia,Asia,Eastern Asia,360,289568,23539,7643,,,,,,,,,,,,5679,,,,,,,,,,,,,,,,,,,,,,,,,,983,,,,,,72094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6465,,,,,,,,,10237,6000,,,,,,,,,,,3161,,,,,,1837,,,,,,,,,,,,,,,,,,,,,3187,,,,,,,,,,4457,,,,,,2305,,,,,15679,,,,,,,,,,,,,,1858,,,,,10537,,,,,,,,,,,,,,,,1533,,10085,,78666,,,,,,,,,,,,,16969,,6654,,,,,,,,,,,
Lao Peoples Democratic Republic,Asia,Eastern Asia,418,20371,1060,2856,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,1119,,,,,,,,2820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1538,,,,,,,,,,,,,,,,,,,,,,,10717,,,,,
Malaysia,Asia,Eastern Asia,458,1722344,57975,80971,244,,,,,,,,,,,3596,,,,,182131,,,,,,,,,,,,,,4120,,,,,7714,,,,,,,,26851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95250,775648,,316,,,,,,10825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120771,,,111434,,,1449,,,,,,,,14932,,,,,,81938,,,,,2318,,,,,,,,,,,,,,,,,,,53856,,,,,528,,,,3758,,,,,,,,,17786,,,,,,,,,,,,,,,6672,,,,,,,,61261,,,,,
Myanmar,Asia,Eastern Asia,104,83025,3920,6782,,,,,,,,,,,,,,,,,1154,,,,,,,,,,,,,,,,,,,,,,,,,,,38118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Philippines,Asia,Eastern Asia,608,257468,19754,48504,968,340,486,,,1269,,,392,133,63,3093,1051,,,4150,444,,,670,,,,,276,,,,2104,,432,,,,67,109,,3593,,,,,97,60525,254,,87,,525,,32,,,,,,,5718,16,626,,,,456,241,,,,,,,,,263,758,,,,,,2622,21,,193,,,,1001,151,,,,,,,178,54,7385,3893,758,45,311,,567,1332,,9672,110,,160,,109,,441,,132,,,44,,,,,,536,,,,,,,,,121,,,,,,,,365,,,333,344,,236,,,249,,,888,405,842,596,,211,,304,,89,68,51,119,4216,,,91,70,,,,,,,,,,781,,,,,507,,,,,,807,,668,156,,41,124,,350,677,42,,222,,907,,,,,392,874,,,,,,429,18487,,34703,,,,,,492,,,,,
Singapore,Asia,Eastern Asia,702,1710594,20262,163712,,,,,,,,,,,,6466,,,,,47991,,,,,,,,,,,,,,,,,,,,,2339,,,,,,299651,52509,13897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83963,91090,,,,,,,,,,,,,,,,,,,,,,,,,,818337,,,,,,,,,,,,,,,,,,,,,,,2514,,,,,,,,73468,,,,,,8195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6850,,,,,,,,,10010,,,,,,,,,,,,,,,,,9340,,,,,,,,,,,
Thailand,Asia,Eastern Asia,764,2163447,149,243,10,,,,,,,,,,,1402,,,,,1567,,,,,,,,,,,,,,,,,,,369213,,773,,,,,,33311,,,,,,,,8,,,,,,0,8,497,,,,,0,,,,,0,,,,,1237,,,,,,2247,,,,,,,,,,,,,,,,,8371,564,16,54,,,,591,,8458,,,,,,,539966,,,,0,,,,,,,1209,,,,,,,,,,,,,,,,,1150168,,,12472,500,,1963,,,,,,709,,2462,,,,,,1195,,306,,,1015,,,,,2,,,,,,,,,0,,,,,713,,,,,68,,,,8375,8,0,,,634,901,,,,,,0,,,,,0,,,,0,,,951,,3939,,,,,,7172,,,0,,0
Timor-Leste,Asia,Eastern Asia,626,11286,144,1212,,,,,,,,,,,,522,,,,,130,,,,,,,,,,,,192,,,,,,,,,,,,,,,1172,,,,,,,,,,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5666,,,,,,,,,,,,,,,,,,,,,,,,,,169,,,,,,,,,,,,,,,,,,,,,,,175,,,,,,,,240,,,,,,731,,327,,,,,,,,,,,,,,,,,,,,,,73,,,,,,,,,,,,,,,,,,152,,,,,,,,,,,,,,,,,70,,,,,,204,,,,,
Viet Nam,Asia,Eastern Asia,704,51768,1201,2584,,,,,,,,,,,,36,,,,,4129,,,,,,,,,,,,,,,,,,,2357,,544,,,,,,2661,,,,,,,,,,,,,,867,,,,,,,,,,,,,,,,,145,,,,,,,,,,,,,,,,,,,,,,,1143,5861,,,,,,,,809,,,,,,,4941,,,,,,,,,,,90,,,,,,,,,,,,,,,,,7834,,,1375,,,,,,,,,,,338,,,,,,80,,,,,639,,,,,,,,,,,,,,,,,,,1220,,,,,,,,,151,,,,,,,,,8148,,,,,,,,,,,,,,,2803,,1812,,,,,,,,,,,
Southern Asia,Asia,Southern Asia,5501,13722011,145688,539556,3273685,0,0,0,0,0,0,17664,0,718,0,1080,17,1124,0,24786,3605058,0,0,0,0,0,0,115866,0,0,0,0,12165,0,28695,0,0,0,0,16015,0,2073,0,0,0,0,0,175428,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,30,0,0,0,0,90,0,0,0,0,0,0,0,194,29,1564,0,0,0,0,0,2902,0,0,44,0,0,0,0,0,0,0,0,18,0,0,0,0,2683317,124889,4360,98966,0,0,26,2875,0,12723,134,2491,2691,0,7721,0,71878,0,366,0,0,19,0,0,0,0,0,205012,956,0,0,0,0,0,335,0,0,0,0,0,0,0,0,0,220535,0,0,639398,16,0,86,0,0,730,0,0,11726,161,1306514,0,0,0,0,0,540,0,183,0,134,322,0,0,0,1596,0,0,0,0,0,0,0,0,0,5695,0,0,12,0,13461,0,0,0,0,0,127,0,17,182826,0,0,0,0,120,245,35,28460,9450,0,0,0,0,0,0,0,1165,297,0,0,806,0,14363,33560,0,41078,0,0,1422,0,0,22793,0,0,0,768,0
Afghanistan,Asia,Southern Asia,4,87300,6134,14121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28460,,,,,,,,,,,,,,,,,,,,,1422,,,,,,,,
Bangladesh,Asia,Southern Asia,50,1166700,59244,164923,,,,,,,,17664,,,,,,,,24592,,,,,,,,,,,,,12165,,,,,,,16015,,,,,,,,145405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27687,123383,,,,,,,,11317,,,,,,,71878,,,,,,,,,,,190436,,,,,,,,,,,,,,,,,160780,,,24995,,,,,,,,,11669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8316,,,,,,,,,,,,,,,,,,9181,,,,,,,,,,,,,,,27337,,37560,,,,,,22153,,,,,
Bhutan,Asia,Southern Asia,64,40279,2316,772,,,,,,,,,,,,21,,,,,41,,,,,,,,,,,,,,,,,,,,,29,,,,,,714,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,24,,,,,,21,,,,,,,,,,,,,,,,,35256,,,,,,,10,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,,565,16,,19,,,,,,,,17,,,,,,15,,,,,26,,,,,,,,,,,,,,,,,,,14,,,,,,,,,26,,,,,18,19,,,48,,,,,,,,,,,,,,,28,,107,,,,,,,,,,,
India,Asia,Southern Asia,356,5923642,19247,96220,9140,,,,,,,,,,,750,,,,,3584076,,,,,,,7513,,,,,,,28695,,,,,,,1856,,,,,,8034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194,,1291,,,,,,2427,,,,,,,,,,,,,,,,,,926,1928,564,,,,,,810,,2491,2691,,6872,,,,,,,,,,,,,14063,225,,,,,,335,,,,,,,,,,57177,,,613671,,,,,,730,,,,,1250307,,,,,,,,177,,,,,,,1524,,,,,,,,,,5060,,,,,4780,,,,,,,,,175411,,,,,,,,,,,,,,,,,119,,,,806,,13547,5500,,3077,,,,,,640,,,,768,
Iran (Islamic Republic of),Asia,Southern Asia,364,2568930,56076,224304,2171005,,,,,,,,,718,,,,1124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,297,,,,,,,,,,,,,,,,,,,
Maldives,Asia,Southern Asia,462,45045,97,2185,,,,,,,,,,,,56,17,,,,20163,,,,,,,,,,,,,,,,,,,,,66,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,,,,,,,,,81,,,,,,176,,,,,,,,,,,,,,,,,13773,,,,,,,294,,86,,,,,,,,,8,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,104,,,,,,525,,,,,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,6929,,,,,26,84,,,87,,,,,,,,,,,,,,,101,,32,,,,,,,,,,,
Nepal,Asia,Southern Asia,524,679457,1252,33554,,,,,,,,,,,,,,,,,452,,,,,,,108240,,,,,,,,,,,,,,,,,,,,19775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pakistan,Asia,Southern Asia,586,3171132,772,2361,1093477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2068147,423,2381,289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,Asia,Southern Asia,144,39526,550,1116,63,,,,,,,,,,,253,,,,194,326,,,,,,,113,,,,,,,,,,,,,,122,,,,,,1153,,,,,,,,,,,,122,,,,,,,,,63,,,,,,,,,29,168,,,,,,278,,,44,,,,,,,,,18,,,,,24499,157,51,19,,,26,2571,,410,134,,,,849,,,,358,,,19,,,,,,453,731,,,,,,,,,,,,,,,,,,,167,,,54,,,,,,57,161,482,,,,,,,,6,,134,296,,,,72,,,,,,,,,,635,,,12,,296,,,,,,127,,17,,,,,,76,142,35,,134,,,,,,,,22,,,,,,816,594,,302,,,,,,,,,,,
Western Asia,Asia,Western Asia,922,21658647,547002,905932,234957,3365,38197,0,0,0,0,0,34967,173979,0,8122,19726,410844,0,11314,1448044,0,37923,13920,0,6,0,0,7,0,2437,6,8473,72,47,483370,0,3,0,0,38,9962,0,10,5836,0,3208,23984,123,0,2399,0,0,0,55,0,314,65,0,10205,1579,1361,485,5055,3,0,7,6,1423205,7,0,13616,1235,156765,0,0,3,2317,60079,0,0,0,0,120913,293871,242,3,76602,0,0,45,0,0,0,0,0,3,0,3,15619,63,3744959,1122871,92873,803717,1125,0,84958,8625,10,2158,302832,33663,222,0,54334,8699,3,6880,115507,0,0,23204,0,10023,50,6,6,781,0,0,63,0,0,317,7,0,2398,0,0,183,0,0,170541,7,129506,3,0,266382,29588,0,452,7,6,8420,0,0,3619,10517,1448825,0,13,0,6,1913,693562,78669,257,3,11435,954,22837,0,136973,322297,0,0,0,0,0,0,0,0,0,48721,70,1789,6,3,212,0,432,150,0,101300,14362,9630,4115,392528,2377604,373909,3,73,6741,14015,598638,5341,9453,138343,0,0,0,0,10,35248,82994,7241,0,0,13,185823,54179,91288,310,108452,0,5742,61827,0,600,71,0,0,557852,91,203
Armenia,Asia,Western Asia,51,469119,13244,16556,,,,,,,,,,,,,,376174,,,,,492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30942,507,,,1372,,,,,,,,,,,,,,,,7411,,,,,,,,,604,,,,,,,867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2476,,,,,,,,,,1502,630,,,,1990,,,,,,,883,,,,,,,,
Azerbaijan,Asia,Western Asia,31,302220,830,1660,213,,,,,,,,,170050,,,,,,,,,525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,556,,,,,,,,,,,58561,327,,,,,,,,,,,,,,,,,,,1752,,,,,,,,,4147,,,,2927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324,,,32933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285,,,,,,,,,2429,1975,,,,3225,,,,,,,19501,,,,,,,,
Bahrain,Asia,Western Asia,48,404018,2507,9399,392,,,,,,,,,,,,,,,,49900,,,,,,,,,,,,,,,,,,,,,,,,256,,,,,,,,,,,,,,,,,,,,,,,,41784,,,926,,565,,,,,693,,,,,,,,,,,,,,,,,,,,,,,157081,14859,,,,,,,,,7772,,,,3223,,,,1808,,,,,,,,,,,,,,,,,,,,,,,,439,,,,,1066,169,,,,,631,,,,,46931,,,,,,24672,,,,99,,,,,,,,,,,,,,,291,,,,,,,,,,512,,829,,6038,2795,6869,,,,,2743,,591,,,,,,,281,1984,,,,,,3429,1602,,771,,,,,,,,,10111,,
Cyprus,Asia,Western Asia,196,117165,711,247,6,185,24,0,,,,,56,782,,1983,236,24,0,72,433,,226,174,0,6,0,,7,,45,6,39,,3,4097,,3,,0,38,1002,,10,,,32,1065,,,84,,,,3,,56,24,,,449,22,455,112,3,0,7,6,3451,7,,3,19,54,,,3,329,610,0,,,,10173,1729,56,3,15780,,,,,0,0,,,3,,3,230,22,1830,115,801,209,517,,255,321,10,56,294,158,56,,155,16,3,109,1832,,,152,,62,7,6,6,30,,,22,,0,,7,,42,,,,,,42,7,30,3,,38,321,,62,7,6,203,,,133,42,346,,13,,6,22,4796,471,42,3,7,6,626,,3599,8655,0,,,,,0,,,,155,6,1686,6,3,22,,91,10,,7,3305,,104,6573,241,346,3,,607,251,2168,6,174,13,,,,,10,24,407,7,,,13,2181,101,24227,97,2116,,3,49,,42,42,,,10,91,203
Georgia,Asia,Western Asia,268,199805,2245,2215,,,,,,,,,,2339,,,,4563,,,,,9825,,,,,,,,,,,,,,,,,,,,,,,,,248,,,,,,,,,,,,,,1163,,,,,,,,,,,552,,,,,,,,,,,,2415,,,,,,,,,,,,,,,,,,,,,,,,,,,,12744,,,,2034,,880,,,,,,2526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2975,,,,291,2639,,416,110780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,,,,,,,,,755,977,,,,26802,,,,,,,8400,,,,,,,,
