Destination,Continent,Region,countryCode,Total,Other North,Other South,Afghanistan,Albania,Algeria,American Samoa,Andorra,Angola,Anguilla,Antigua and Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia (Plurinational State of),"Bonaire, Sint Eustatius and Saba",Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei Darussalam,Bulgaria,Burkina Faso,Burundi,Cabo Verde,Cambodia,Cameroon,Canada,Cayman Islands,Central African Republic,Chad,Channel Islands,Chile,China,"China, Hong Kong Special Administrative Region","China, Macao Special Administrative Region",Colombia,Comoros,Congo,Cook Islands,Costa Rica,Côte dIvoire,Croatia,Cuba,Curaçao,Cyprus,Czech Republic,Democratic Peoples Republic of Korea,Democratic Republic of the Congo,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Ethiopia,Faeroe Islands,Falkland Islands (Malvinas),Fiji,Finland,France,French Guiana,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guadeloupe,Guam,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Holy See,Honduras,Hungary,Iceland,India,Indonesia,Iran (Islamic Republic of),Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,Kuwait,Kyrgyzstan,Lao Peoples Democratic Republic,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Martinique,Mauritania,Mauritius,Mayotte,Mexico,Micronesia (Federated States of),Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Niue,Northern Mariana Islands,Norway,Oman,Pakistan,Palau,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Puerto Rico,Qatar,Republic of Korea,Republic of Moldova,Réunion,Romania,Russian Federation,Rwanda,Saint Helena,Saint Kitts and Nevis,Saint Lucia,Saint Pierre and Miquelon,Saint Vincent and the Grenadines,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Sint Maarten (Dutch part),Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South Sudan,Spain,Sri Lanka,State of Palestine,Sudan,Suriname,Swaziland,Sweden,Switzerland,Syrian Arab Republic,Tajikistan,Thailand,The former Yugoslav Republic of Macedonia,Timor-Leste,Togo,Tokelau,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom of Great Britain and Northern Ireland,United Republic of Tanzania,United States of America,United States Virgin Islands,Uruguay,Uzbekistan,Vanuatu,Venezuela (Bolivarian Republic of),Viet Nam,Wallis and Futuna Islands,Western Sahara,Yemen,Zambia,Zimbabwe
Morocco,Africa,Northern Africa,504,88511,11541,4682,,,13664,,,,,,,,,,,,,,,,,1426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1913,,,,,,,,,,,,,,,,1890,,,,,,,,,,29271,,,,,,1465,,,,,,,,,1001,,,,,,,,,,,1743,,,,1928,,,,,,,,,,,1373,,,1196,,,,,,,,,,,,1619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1837,,,,,,,,,,,,4167,,,,,,,,2082,,,,,,,,,2622,,,,,,,,1233,,1858,,,,,,,,,,,
Sudan,Africa,Northern Africa,729,503477,,21805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13489,74514,,,1111,,,,,,,,,,,,,,,800,,,,,,13423,,,159748,,60734,,,,,,,,,,,,,,,,,,,,,,,,,,,,1277,,,,,,,,,,,,2575,,,,,,,,,1557,,,,,,,,678,,,,,,,,,,,,,,,,,,,,,,,,14828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130,,135558,,,,,,,,,,,,,,,,,,,,,,,1250,,,,,,,,,,,,,,,,
Tunisia,Africa,Northern Africa,788,56701,3369,7617,,,10443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,718,,,,,,,,,,,,,,,648,,,,,,,,,,,,,1140,,,,,,,,,,8638,,,,,,1453,,,,,,,,,,,,,,,,,,,,638,,,,2209,,,,,,,,,,,,,,9147,,,,,,,,999,,,,530,,,,,,,,,5803,,,,,,,,,,,544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411,,,,,,,,,,,,,,553,,,,,,1232,,,,,,,,,,,,,,,,,,,609,,,,,,,,,,,
Southern Africa,Africa,Southern Africa,913,3435194,25095,426428,122,164,900,0,0,67920,0,429,2464,57,0,8344,6059,0,45,221,2937,30,218,8706,0,340,62,0,164,0,184,45766,3640,23,23,4251,65,5802,0,0,2817,6722,0,121,0,0,638,32378,1734,0,539,199,23051,0,0,1256,1020,2270,0,5278,2210,217,76548,3213,0,0,0,0,5120,0,0,1604,149,45114,0,0,47,767,8623,0,0,318,78,0,50497,7376,54,9697,0,0,0,0,91,128,30,56,0,0,0,0,32,53614,1391,737,151,13780,0,4898,26449,197,1982,56,0,19418,0,91,22,32,427,1036,354205,652,196,0,431,67,1101,81575,927,56,108,348,0,0,0,11110,0,292,0,26,0,0,0,1166,461436,218,135131,23,130,22801,0,3260,110,21,19397,21,28,1633,32,11804,0,58,62,121,208,1835,10215,49665,0,0,1820,0,340,1765,4061,4486,242,26,0,0,0,0,0,0,630,2983,4132,1032,616,927,0,429,0,0,69862,60161,0,1880,2984,99,3291,0,92143,839,2503,129,0,1007,123,0,0,0,0,26,117,1245,0,0,0,15114,4325,184,328375,14239,20698,0,117,0,0,305,164,0,0,84,76143,520347
Botswana,Africa,Southern Africa,72,160644,2215,17319,,,,,,3550,,,,,,448,,,,,,,,,,,,,,,,,,,,,,,,,,417,,,,,,4230,,,,,,,,,,,,,,,3391,395,,,,,,,,,,,,,,,,,,,,,1286,,,,,,,,,,,,,,,,,9519,,,,716,,,624,,,,,715,,,,,,,3258,,,,,,640,4596,,,,,,,,1881,,,,,,,,,1185,,1845,,,728,,,,,744,,,448,,700,,,,,,,,531,,,,,,,,,,,,,,,,,,,,266,,,,,,,,37265,,,1925,,,,696,500,,,,,,,,,,,,,,,,1645,,,8264,2967,1277,,,,,,,,,,12833,31625
Lesotho,Africa,Southern Africa,426,6572,1608,1032,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,,,,,,,,,,,,,,,,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,,,,,,,,,,,,,,,,228,,,,,,,,,,,,,,,,,,,,,,,,,,36,,,,,,,,,,,,,,,,,23,,4,,,,,,,,,,,,,228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2610,,,,,,,36,,,,,,,,,,,,,,,,,137,,,,85,89,,,,,,,,,,69,69
Namibia,Africa,Southern Africa,516,93888,410,1652,39,,443,,,33980,,429,45,57,,491,558,,45,44,29,,,168,,143,,,,,,603,489,,,27,65,356,,,108,172,,,,,29,2847,,,,,1024,,,27,,623,,,69,92,2918,103,,,,,159,,,,,193,,,,72,491,,,,78,,8309,131,,,,,,,,48,,,,,,,,617,82,27,,55,,99,755,,103,,,1017,,,,,,42,115,,32,,,39,,338,,,,,,,,97,,,,,,,,,125,,,,,473,,45,,,900,,,48,,152,,,,,,225,154,396,,,32,,,27,416,328,,,,,,,,,,27,,51,149,,,,,,85,7775,,315,,,182,,179,92,392,,,67,,,,,,,,32,,,,440,235,,1575,1006,962,,,,,,,,,,2772,13247
South Africa,Africa,Southern Africa,710,3142511,20257,399906,83,164,457,,,30268,,,2419,,,7350,5501,,,177,2908,30,218,8538,,197,62,,164,,184,45014,3151,23,23,4224,,5227,,,2709,6114,,121,,,609,25180,1734,,539,199,21955,,,1229,1020,1647,,5278,2141,125,70077,2715,,,,,4961,,,1604,149,44891,,,47,695,8132,,,318,,,40902,7156,54,9697,,,,,91,80,30,56,,,,,32,43250,1309,710,151,13009,,4799,25070,197,1879,56,,17686,,91,22,32,427,994,350611,606,164,,431,28,461,76605,927,56,108,348,,,,9132,,292,,26,,,,1166,449710,218,133282,23,130,21600,,3190,110,21,17753,21,28,1137,32,10724,,58,62,121,208,1610,10061,48738,,,1788,,340,1738,3645,4019,242,26,,,,,,,630,2956,4132,715,467,927,,429,,,69688,,,1565,1059,99,3109,,91232,247,2111,129,,940,123,,,,,26,117,1213,,,,12837,4090,184,318536,10181,18114,,117,,,305,164,,,84,60469,475406
Swaziland,Africa,Southern Africa,748,31579,605,6519,,,,,,122,,,,,,55,,,,,,,,,,,,,,,,41,,,,,,219,,,,19,,,,,,,,,,,72,,,,,,,,,,162,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221,46,,,,,,,,,,,,,,,,,,,,,,,10393,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,139,,,,,,,,,,,,,,,,,,,89,12511,,,,,,,,,,,,,,,,,,,,,,,,55,,,,,256,,,,,,,,,,,
Western Africa,Africa,Western Africa,914,6618514,165617,480350,0,0,10462,0,0,887,0,0,70,0,0,32,0,0,0,0,0,0,0,942,0,533710,0,0,0,0,0,0,2052,0,0,0,1420996,0,1264,0,33896,1659,0,2479,31409,0,0,2285,0,0,0,0,32139,0,0,670032,0,319,0,0,0,2,771,0,0,0,0,0,263,0,107,0,0,30,0,0,0,0,41245,0,0,34243,20817,0,4617,390488,0,0,0,0,0,0,0,320667,58654,0,0,0,0,0,0,1960,0,234,112,0,0,45,1096,0,162,0,0,15,0,31,0,0,0,8436,0,176300,3960,0,0,4,0,0,0,0,822879,0,0,0,82283,0,0,3,0,0,0,0,0,4323,26,0,0,0,0,260,0,0,0,333688,231784,0,0,0,0,65,0,0,0,0,3,27,46,2910,0,0,620,0,0,0,3479,1034,0,0,0,0,0,0,0,1753,4361,228026,0,0,60344,0,0,0,0,0,0,334,0,506,20,161,554,0,0,58,181,342,0,0,0,8,373316,0,0,0,248,0,0,0,0,0,348,68,2394,8,7124,71,0,0,0,0,0,0,0,0,0,0
Benin,Africa,Western Africa,204,245399,2456,34850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9948,,,,,,,,699,,,,,,,,1910,,,13742,,,,,,,,,,,,,,,,,,,,,,,1797,,,,,,,10211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1290,,,,,,,,,,,,,,,,,,,,,,,75775,44603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48118,,,,,,,,,,,,,,,,,,,,,,,,,
Burkina Faso,Africa,Western Africa,854,704676,12983,33351,,,,,,,,,,,,,,,,,,,,,,4178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43815,,,,,,,,,,,,,,,,,,,,,,,12757,5170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4033,,,,,,,,,,,,,,,,,,,,,,,,,15393,,,,,,,,,,,,,,,,,,,,,,,,,
Cabo Verde,Africa,Western Africa,132,14924,202,1306,,,,,,370,,,4,,,,,,,,,,,10,,,,,,,,,286,,,,,,,,,,,,,,,23,,,,,,,,7,,85,,,,,,,,,,,,,,,,,,,,,201,,,8,5,,67,42,,,,,,,,413,5015,,,,,,,,,,,,,,407,,1,,,,,,,,,,,,,,,4,,,,,7,,,,,,,3,,,,,,,26,,,,,37,,,,,670,,,,,,,,,,3,,,1159,,,,,,,698,,,,,,,,,1712,,1478,,,15,,,,,,,,,143,,,,,,,13,,,,,8,,,,,,,,,,,22,,52,,351,71,,,,,,,,,,
Côte dIvoire,Africa,Western Africa,384,2175399,38682,41142,,,,,,,,,,,,,,,,,,,,,,54068,,,,,,,,,,,1294323,,292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,,42749,,,,,,,,94980,329,,,,,,,,,,,,,,,,,,,,,,,,,,,82428,3665,,,,,,,,356019,,,,7997,,,,,,,,,,,,,,,,,,,49783,38917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18994,,,659,,,,,,,,,,,,,,,,,,,,,,50328,,,,,,,,,,,,,,,,,,,,,,,,,
Gambia,Africa,Western Africa,270,192540,1862,3723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40369,12328,,,,,,,,,,,,,,,,,,,,,,,,,,,968,,,,,,,,,9251,,,,3257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118452,,,2330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ghana,Africa,Western Africa,288,399471,38198,54400,,,13,,,,,,,,,32,,,,,,,,,,16551,,,,,,,13,,,,57733,,,,113,273,,,15,,,224,,,,,,,,30359,,,,,,,30,,,,,,38,,,,,30,,,,,216,,,,36,,,,,,,,,,,135,,,,,,,,839,,,,,,45,228,,55,,,15,,,,,,970,,27689,,,,,,,,,4949,,,,13,,,,,,,,,,,,,,,180,,,,5826,67629,,,,,65,,,,,,27,46,,,,,,,,65,369,,,,,,,,,,72,,,2298,,,,,,,,,,20,,25,,,,143,51,,,,,87494,,,,,,,,,,,,1339,8,602,,,,,,,,,,,
Guinea,Africa,Western Africa,324,228413,1447,3994,,,,,,,,,,,,,,,,,,,,807,,9250,,,,,,,968,,,,1882,,379,,,1163,,,,,,522,,,,,,,,13608,,234,,,,,,,,,,,,,,,,,,,,,6459,,,,3186,,3335,5257,,,,,,,,,11011,,,,,,,,,234,,,,,395,,103,,,,,,,,,3347,,32706,,,,,,,,,61197,,,,1504,,,,,,,,,,,,,,,,,,,5478,3578,,,,,,,,,,,,,928,,,541,,,,1876,,,,,,,,,,2679,26640,,,15098,,,,,,,,,228,,,,,,,,111,,,,,5773,,,,,,,,,,326,,,,2169,,,,,,,,,,,
Guinea-Bissau,Africa,Western Africa,624,22333,592,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552,,,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,,,,1495,,,,,,,,,,,4938,,,,,,,,,,,,,,,,,,,,,,,,,,,,898,,,,,,,,,,,,,559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,823,,,,,,,,,,,,,,,,,,11087,,,812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311,,,,,,,,,,,
Liberia,Africa,Western Africa,430,113779,1480,4133,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,234,,,,,35,,,,,,,,,,,,,,40985,,,,,,,,,,,,,,,,,,,,,,,41,,,,750,,50,7468,,,,,,,,37380,118,,,,,,,750,,,,,,,12,,,,,,,,,,,920,,,,,,,,,,,1338,,,,,,,,,,,,,,,,,,,43,,,,58,5199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360,,,11413,,,,,,,,,51,,,,,,58,25,,,,,,364,,,,,,,,,,,,58,,436,,,,,,,,,,,
Mali,Africa,Western Africa,466,363145,13274,106689,,,4305,,,517,,,,,,,,,,,,,,,,4035,,,,,,,,,,,23922,,,,4405,,,2104,,,,584,,,,,29972,,,20144,,,,,,,,,,,,,,,,,,,,,,,18238,,,33255,4426,,,18561,,,,,,,,17762,,,,,,,,,,,,,,,,,,,,,,,,,,,,4366,,,,,,,,,,,,,17189,,,,,,,,,,,,,,,,,,,3819,11840,,,,,,,,,,,,,,,,,,,,713,,,,,,,,,,,5501,,,9143,,,,,,,,,,,,,,,,,,,,,,6653,,,,,,,,,,,,,,1728,,,,,,,,,,,
Mauritania,Africa,Western Africa,478,138162,56,32107,,,1634,,,,,,66,,,,,,,,,,,60,,551,,,,,,,159,,,,,,,,392,50,,,51,,,158,,,,,,,,462,,,,,,,90,,,,,,225,,,,,,,,,,,,,84,,,,206,,,,,,,,3105,1203,,,,,,,,,,112,,,,54,,,,,,,31,,,,118,,,138,,,,,,,,56557,,,,,,,,,,,,,342,,,,,,,,,,150,,,,,,,,,,,,,,,,,69,,,,60,,,,,,,,,,305,38574,,,,,,,,,,,,84,,161,,,,,,180,,,,,144,,,,248,,,,,,,68,,,108,,,,,,,,,,,
Niger,Africa,Western Africa,562,189255,1994,29684,,,460,,,,,,,,,,,,,,,,,,,17908,,,,,,,,,,,19323,,,,417,,,,756,,,,,,,,,,,1419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157,,,,,,,,84640,,,,,,,,,,,,,,,,,,,,,,,,19436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1150,,,,,,,,,,,,,,,529,,,,,,,,,,9702,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,Africa,Western Africa,566,1199115,37457,85216,,,,,,,,,,,,,,,,,,,,,,351985,,,,,,,,,,,,,,,26893,,,,29175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20541,,,,,,,,,160967,,,,,,,,,,,,,,,,,,,,,,,112733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4073,,,,,,,,,,,,,,,,,,,,,,147698,,,,,,,,,,,,,,,,,,,,,,,,,
Saint Helena,Africa,Western Africa,654,604,67,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,,,,,,,,,,,,,,,,,,,,,,,,,,,384,,,,,,,,,,,,,
Senegal,Africa,Western Africa,686,263242,14027,28055,,,4050,,,,,,,,,,,,,,,,,,,3487,,,,,,,626,,,,,,,,979,,,,,,,,,,,,,,,2715,,,,,,,,,,,,,,,,,,,,,,,13391,,,,4984,,843,1724,,,,,,,,49780,28501,,,,,,,,,,,,,,,,,,,,,,,,,1066,,,,,,,,,,,32930,,,,51490,,,,,,,,,3981,,,,,,,,,,1633,819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1377,,,,14398,,,,,,,,,,,,,,,,,,,,,,1613,,,,,,,,,,,,,,773,,,,,,,,,,,
Sierra Leone,Africa,Western Africa,694,91213,348,619,,,,,,,,,,,,,,,,,,,,,,239,,,,,,,,,,,30,,1,,,33,,,,,,257,,,,,,,,66,,,,,,2,,,,,,,,,,,,,,,,,,,,,4828,,122,1202,,,,,,,,68467,19,,,,,,,371,,,,,,,,,3,,,,,,,,,2015,,6536,,,,,,,,,1797,,,,129,,,,,,,,,,,,,,,,,,,147,1949,,,,,,,,,,,,,,,,10,,,,67,,,,,,,,,,,677,,,,,,,,,,218,,,,,,,,,,,,,,,36,,,,,,,,,,,,561,,464,,,,,,,,,,,
Togo,Africa,Western Africa,768,276844,492,20945,,,,,,,,,,,,,,,,,,,,65,,71438,,,,,,,,,,,13601,,40,,697,48,,375,713,,,517,,,,,257,,,5746,,,,,,,651,,,,,,,,107,,,,,,,,792,,,896,1063,,200,46794,,,,,,,,3338,130,,,,,,,,,,,,,,,,,,,,,,,,,,,168,,,,,,,,,8122,,,,145,,,,,,,,,,,,,,,,,,,65529,31974,,,,,,,,,,,,,,,,,,,,,665,,,,,,,,41,,1008,,,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182,,,,,,,,,,,
Asia,Asia,Asia,935,75081125,1187170,2389281,4379871,3750,47326,0,0,76,0,21664,42402,179833,63,71290,21081,215220,0,42848,6528326,0,143042,16309,0,10,0,35614,48,0,2516,10,284015,75,31609,510672,0,5,131,875104,64,75087,0,17,7242,0,3575,4968299,355480,117903,3100,0,529,0,97,15,343,184,0,10817,1931,73031,879,7345,5,0,13,469,2670706,13,0,27944,2793,224658,0,0,177,3449,109248,0,0,0,0,132149,553403,2144,5,98207,0,0,46,1008,34,0,0,0,42,0,5,14427,132,11173058,3456635,107908,611743,3637,0,68787,20195,17,120590,543882,83776,2699,0,102110,34833,1064931,6944,212008,0,2,24180,0,13469,57,10,10,1455408,1563,0,79,0,0,273,309,0,4907,0,0,18597,0,0,177411,13,2711323,5,0,1429845,42692,0,16103,13,36,38803,0,0,19940,11035,4490998,34,22,60,10,65482,2034643,99950,3612,56,16127,798764,32357,0,131727,3958430,4,0,0,0,0,0,0,0,0,52310,75,2883,35,5,133218,0,494,163,0,262944,20251,15084,7408,912534,2992600,574129,130,76,10313,18942,4486674,48803,244092,144663,22048,3,0,0,17,34499,148109,15963,0,0,734,666671,78804,262528,384,410806,23,6427,490391,0,516,396725,0,0,908966,855,342
Central Asia,Asia,Central Asia,5500,5393504,25960,58137,7587,0,134,0,0,0,0,0,0,24603,0,0,66,81223,0,0,0,0,110186,0,0,0,0,0,0,0,0,0,0,0,24,4263,0,0,0,0,0,51,0,0,0,0,0,2482,0,0,0,0,0,0,0,0,0,0,0,0,0,63539,0,135,0,0,0,0,0,0,0,0,1686,0,0,0,0,116,0,0,0,0,0,7232,230775,0,0,7846,0,0,0,0,0,0,0,0,0,0,0,0,0,639,0,4442,65,0,0,0,0,0,0,0,45154,0,0,0,23295,0,2015,0,0,0,0,0,7035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,113,0,26,0,0,0,0,37,154,0,0,0,0,0,0,32474,0,0,0,32149,15522,0,482,3642327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,29517,0,0,0,0,0,0,0,0,48748,3276,0,0,0,495467,0,325,0,283,23,0,383654,0,0,107,0,0,0,24,0
Kazakhstan,Asia,Central Asia,398,3546778,,,,,,,,,,,,9144,,,,48377,,,,,69136,,,,,,,,,,,,,4263,,,,,,,,,,,,2162,,,,,,,,,,,,,,61600,,,,,,,,,,,1113,,,,,,,,,,,3275,218348,,,7846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6734,,1113,,,,,,4386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29224,,,,31916,12048,,,2352598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15816,,,,,,,,,46894,1050,,,,338022,,,,,,,281713,,,,,,,,
Kyrgyzstan,Asia,Central Asia,417,204382,2253,2148,,,,,,,,,,2380,,,,4678,,,,,9947,,,,,,,,,,,,,,,,,,,,,,,,,271,,,,,,,,,,,,,,1777,,,,,,,,,,,573,,,,,116,,,,,,3270,1820,,,,,,,,,,,,,,,,,,,,,,,,,,,,12940,,,,,,902,,,,,,2649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3212,,,,233,2660,,482,111753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2205,,,,,,,,,1051,1001,,,,26771,,,,,,,9183,,,107,,,,,
Tajikistan,Asia,Central Asia,762,275059,88,191,7587,,134,,,,,,,200,,,66,175,,,,,703,,,,,,,,,,,,24,,,,,,,51,,,,,,49,,,,,,,,,,,,,,162,,135,,,,,,,,,,,,,,,,,,,,687,139,,,,,,,,,,,,,,,,,639,,1238,65,,,,,,,,868,,,,11667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,,113,,26,,,,,37,154,,,,,,,38,,,,,814,,,237935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,,,,,,,,,,,803,462,,,,1250,,325,,283,23,,7798,,,,,,,24,
Turkmenistan,Asia,Central Asia,795,196386,1332,1194,,,,,,,,,,7009,,,,7636,,,,,3868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1858,,,,,,,,,,,,,,,,,,,3204,,,,,,,,,18152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4822,,,,,,,84960,,,,,,,,
Uzbekistan,Asia,Central Asia,860,1170899,22287,54604,,,,,,,,,,5870,,,,20357,,,,,26532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8610,,,,,,,,,,,,,,,,,,,,,,,,,,,,13194,,,,4894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,877690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11496,,,,,,,,,,763,,,,124602,,,,,,,,,,,,,,,
Eastern Asia,Asia,Eastern Asia,906,7596693,73157,278123,0,0,0,0,0,0,0,0,2678,0,0,27872,517,0,0,0,27216,0,0,628,0,0,0,0,0,0,0,0,259296,0,0,15,0,0,0,33803,0,46978,0,0,0,0,0,4030413,292527,95704,0,0,0,0,0,0,0,0,0,0,16,561,0,526,0,0,0,0,1545,0,0,0,0,0,0,0,0,625,13090,0,0,0,0,0,9176,1844,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,57078,236437,3992,0,1747,0,0,3595,0,45502,0,2252,0,0,0,2747,1,0,0,0,0,0,0,0,0,0,0,31211,0,0,0,0,0,0,0,0,1937,0,0,18407,0,0,0,0,11514,0,0,22907,1978,0,7182,0,0,3680,0,0,418,0,35601,0,0,0,0,62842,455003,1105,2103,0,0,721105,0,0,0,22117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12117,0,4,0,0,0,1574,0,2469,41215,0,0,0,0,1736,1716,0,0,103555,4,0,0,0,0,0,0,198,0,0,0,0,0,0,46030,0,160791,0,1,49862,0,0,226640,0,0,0,0,0
China,Asia,Eastern Asia,156,978046,26744,137515,,,,,,,,,,,,5227,,,,,4018,,,,,,,,,,,,74289,,,,,,,,,8629,,,,,,,270252,24399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8968,39736,,,,,,,,6826,,,,,,,,,,,,,,,,,,6130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4404,,,,,13483,73070,,,,,186786,,,,2963,,,,,,,,,,,,,,,,,,,,,,,,5435,,,,,,,,,15192,,,,,,,,,,,,,,,9108,,26777,,,,,,28095,,,,,
"China, Hong Kong Special Administrative Region",Asia,Eastern Asia,344,2838665,4532,27367,,,,,,,,,,,,9091,,,,,444,,,,,,,,,,,,,,,,,,,,,14660,,,,,,2307783,,71305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2194,,,,,,1973,,,,,,,,,,,,,,,,,18004,134593,,,695,,,642,,14185,,,,,,,,,,,,,,,,,,15273,,,,,,,,,,,,,,,,,,,,9334,1020,,2247,,,,,,,,7554,,,,,,117914,,109,,,4832,,,,88,,,,,,,,,,,,,,,9879,,,,,,,,401,782,,,,,,726,,,19192,,,,,,,,,,,,,,,17666,,13250,,,,,,10930,,,,,
