Destination,Continent,Region,countryCode,Total,Other North,Other South,Afghanistan,Albania,Algeria,American Samoa,Andorra,Angola,Anguilla,Antigua and Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia (Plurinational State of),"Bonaire, Sint Eustatius and Saba",Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei Darussalam,Bulgaria,Burkina Faso,Burundi,Cabo Verde,Cambodia,Cameroon,Canada,Cayman Islands,Central African Republic,Chad,Channel Islands,Chile,China,"China, Hong Kong Special Administrative Region","China, Macao Special Administrative Region",Colombia,Comoros,Congo,Cook Islands,Costa Rica,Côte dIvoire,Croatia,Cuba,Curaçao,Cyprus,Czech Republic,Democratic Peoples Republic of Korea,Democratic Republic of the Congo,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Ethiopia,Faeroe Islands,Falkland Islands (Malvinas),Fiji,Finland,France,French Guiana,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guadeloupe,Guam,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Holy See,Honduras,Hungary,Iceland,India,Indonesia,Iran (Islamic Republic of),Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,Kuwait,Kyrgyzstan,Lao Peoples Democratic Republic,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Martinique,Mauritania,Mauritius,Mayotte,Mexico,Micronesia (Federated States of),Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Niue,Northern Mariana Islands,Norway,Oman,Pakistan,Palau,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Puerto Rico,Qatar,Republic of Korea,Republic of Moldova,Réunion,Romania,Russian Federation,Rwanda,Saint Helena,Saint Kitts and Nevis,Saint Lucia,Saint Pierre and Miquelon,Saint Vincent and the Grenadines,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Sint Maarten (Dutch part),Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South Sudan,Spain,Sri Lanka,State of Palestine,Sudan,Suriname,Swaziland,Sweden,Switzerland,Syrian Arab Republic,Tajikistan,Thailand,The former Yugoslav Republic of Macedonia,Timor-Leste,Togo,Tokelau,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom of Great Britain and Northern Ireland,United Republic of Tanzania,United States of America,United States Virgin Islands,Uruguay,Uzbekistan,Vanuatu,Venezuela (Bolivarian Republic of),Viet Nam,Wallis and Futuna Islands,Western Sahara,Yemen,Zambia,Zimbabwe
Iraq,Asia,Western Asia,368,83638,494,19446,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11075,,,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179,,14976,,,,,,,,7970,,,,309,,,,1173,,,,,,,,,,,,,,,154,,,,,,,,,451,,,,,,,,,,,,,,,,525,,,,,,,,,,,,,,,210,,,,,,,,,,519,,,,,,,,,,204,,360,,,14347,2924,,,,,4778,,,,,,,,,241,938,,,,,,222,,,,,,,,,,,,1543,,
Israel,Asia,Western Asia,376,1632704,126758,16296,2724,,19544,,,,,,25526,,,2102,6373,14696,,,,,33049,3657,,,,,,,,,5866,,,19353,,,,,,4777,,,,,2613,1027,,,1155,,,,,,,,,,,,,1040,,,,,21780,,,,,40595,,,,529,17904,,,,,25921,26628,,,1320,,,,,,,,,,,,15656,,16927,,47785,74502,,,,4617,,,,6279,,,,1078,,9479,3924,,,19180,,13594,,,,,,,,,,,,,1422,,,,,,157029,,,,,,4337,,,,,,,,,,,,,,,649,,95566,,,,,28570,,128886,175938,,,,,,,,,,,,,,,,,,,,,8519,,3129,,,,,,1178,2662,10963,4484,,,,,,,,40293,31449,507,,,,168081,,14958,,47532,,4315,31121,,640,,,,36222,,
Jordan,Asia,Western Asia,400,1146349,503,1512,74,,222,,,,,,,26,,188,78,,,143,948,,,33,,,,,,,320,,101,,11,91,,,,,,241,,,4,,,192,1,,15,,,,,,19,,,13,18,40,,49,,,,,171413,,,139,,21,,,,,295,,,,,,413,44,,117,,,,,,,,,,,,35,,871,183,119,25773,75,,6,518,,143,,3,,,233,,,,3021,,,338,,,,,,983,,,,,,90,,,,,,,,,398,,2,,,9,147,,28,,,23,,,8,540,5168,,,,,,2245,85,,,102,96,2,,310,581,,,,,,,,,,3495,,35,,,,,12,,,24,24,233,282,11062,851880,1891,,,82,53,51557,,73,208,,,,,,221,957,,,,,45,156,465,,1691,,,,,45,,,,2439,,
Kuwait,Asia,Western Asia,414,1074391,3297,22990,1334,,,,,,,,,,,,,,,189,126783,,,,,,,,,,,,,,,,,,,,,,,,870,,,,,,,,,,,,,,,,,,,,,,,,135880,,,3148,,2216,,,,,355,,,,,,,,,,,,,,,,,,,,,,,375183,38147,,,,,,,,,21348,,,,,,,,4513,,,,,,,,,,,,,,,,,,,,,,,,1594,,,,,1416,1080,,,,,1160,,,,,129928,,,,,,49207,,,,49,,,,,,,,,,,,,,,380,,,,,,,,,,2111,,0,,36364,9497,29503,,,,,11021,,1823,,,,,,,961,8007,,,,,,4778,10010,,2808,,,,,,,,,36441,,
Lebanon,Asia,Western Asia,422,523693,870,2707,,,,,,,,,,,,,,,,65,433,,,,,,,,,,,,,,,,,,,,,,,,,,,88,,,,,,,,,,,,,,,,,,,,,78308,,,,,,,,,,135,,,,,,189,,,,,,,,,,,,,,,16,,398,84,,11774,,,3,,,,1380,,,,106,,,,,,,154,,,,,,,,,,,,,,,,,,,,,182,,,,,,,,,,,,,,,247,2361,,,,,,1026,,,,,,,,,265,,,,,,,,,,1597,,,,,,,,,,,,106,,5054,389171,864,,,,,23553,,,,,,,,,,437,,,,,21,,212,,773,,,,,,,,,1114,,
Oman,Asia,Western Asia,512,304000,1269,3379,,,,,,,,,,,,,,,,106,50041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18811,,,,,,,,,,200,,,,,,,,,,,,,,,,,,,,,,,152554,4605,,118,,,,,,,4527,,,,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,611,,,,,,,,,,35675,,,,,,5930,,,,27,,,,,,,,,,,,,,,215,,,,,,,,,,,,,,13996,,4910,,,,,,,,,,,,,,,,,,,,,2702,4260,,,,,,,,,,,,,
Qatar,Asia,Western Asia,634,309753,950,3538,384,,,,,,,,,,,,,,,54,36556,,,,,,,,,,,,,,,,,,,,,,,,10484,,,,,,,,,,,,,,,,,,,,,,,,250,,,639,,908,,,,,102,,,,,,,,,,,,,,,,,,,,,,,2738,108178,,,,,,,,,10999,,,,6155,,,,3090,,,,,,,,,,,,,,,,,,,,,,,,1300,,,,,459,407,,,,,311,,,,,334,,,,,,37462,,,,,,,,,,,,,,,,,,,14187,,,,,,,,,,109,,608,,932,7574,3178,,,,,526,,1377,,,,,,,277,2308,,,,,,39178,2886,,809,,,,,,,,,10506,,
Saudi Arabia,Asia,Western Asia,682,4998445,29093,138673,166255,,,,,,,,,,,,,,,,479380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357540,,,,,61017,,,,,,,,,,,,,,,,,,,,,,,,,,,,906468,635007,,42857,,,,,,,90278,,,,,,,,57203,,,,,,,,,,,,,,,,,,,,,,,,,,89529,,,177661,,,,,,,,,,,556715,,,,,,239551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200579,,178769,,,,,305838,,,,,,,,,,,,,,,,,,,,,,,,,,,,286032,,
State of Palestine,Asia,Western Asia,275,288332,1813,20734,,,,,,,,,,,,,,,,8351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98290,,,,55317,,,,16702,,,,2342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9110,,,,,,,,,,,9870,,,,,,,,,,,,,,,21258,,,,,,,,,,,,,,,,,,,,,5224,,,,,,,,,850,,,,,,,10629,,,8436,,,,,,,,,1486,,
Syrian Arab Republic,Asia,Western Asia,760,714140,12108,453300,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,,,,,244707,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkey,Asia,Western Asia,792,1163686,450,183532,7652,801,156,,,,,,34,192,,2910,6979,4062,,,79,,72,4703,,,,,,,6811,,83,18,,462767,,,,,,345,,,,,10,529,14,,11,,,,13,,53,10,,9195,274,7,7,814,,,,,2318,,,,27,23,,,,404,10280,,,,,1575,176820,34,,101752,,,11,0,,,,,,,,126,10,126,43,23816,33620,130,,658,1958,,972,217,1209,42,,69,423,,15,273,,,743,,63,11,,,64,,,10,,,,,,37,,,46,,,113,,18,,,,9916,,70,,,70,,,860,6,275,,,,,13,141,826,54,,7,124,564,,5018,11430,,,,,,,,,,3344,16,,,,48,,76,35,,114,71,,292,18,768,63,,18,1291,8109,5247,64,35,37647,,,,,,132,,492,,,,1011,3344,6483,53,12868,,10,1992,,9,7,,,16,,
United Arab Emirates,Asia,Western Asia,784,1306574,4029,14989,1630,,,,,,,,,,,,,,,231,154869,,,,,,,,,,,,,,,,,,,,,,,,1063,,,,,,,,,,,,,,,,,,,,,,,,165980,,,3846,,2708,,,,,434,,,,,,,,,,,,,,,,,,,,,,,458294,46598,,,,,,,,,26078,,,,13095,,,,5513,,,,,,,,,,,,,,,,,,,,,,,,1948,,,,,1730,1320,,,,,1417,,,,,158710,,,,,,60107,,,,61,,,,,,,,,,,,,,,465,,,,,,,,,,2578,,3951,,44420,11602,32088,,,,,13462,,2228,,,,,,,1175,9781,,,,,,,12229,,3431,,,,,,,,,44514,,
Yemen,Asia,Western Asia,887,118863,1922,26690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8579,,,0,,15804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,36771,,,,,2562,18648,,,,,2238,,,,,,,,,,,,,,,,,,,,,,,,,706,,,,,
Europe,Europe,Europe,908,49219200,898825,433696,82688,170183,842314,963,3404,162918,434,612,102964,610509,728,137463,334427,1046416,493,940,130511,22007,1545649,277088,1253,13913,61553,430,9384,2843,755302,2597,132673,80,757,109463,6124,3247,65460,74450,46118,151176,170,8972,3379,18625,80367,259106,76599,984,67795,18920,56168,10,2951,45833,350954,35263,38636,125764,147943,14268,55531,119433,3294,2759,35796,12873,134389,6092,7280,8546,92078,64397,7240,159,810,198377,669454,7,35,8515,11037,795242,1435709,97254,11310,485111,8997,1464,28,3,6058,13254,15980,22237,28474,11,3023,165151,11578,530500,207671,257287,87192,652402,10004,56772,1663983,141552,104440,34196,2824888,119096,51,4046,480890,54241,156950,147118,243,6544,19310,3236,269128,24735,41392,10915,53293,223,51093,33695,5,8,12895,73984,0,31580,17,3961,23929,77140,1297,1375064,77712,12257,850,2,4305,315879,20,49214,3314,3235,88170,0,268,76956,654,321116,12,3098,483,3431,57527,169993,704556,1092141,316,548,69619,554061,11,525032,7272212,6212,508,958,1420,11,1211,114,1372,5848,9772,126798,655158,3849,11263,39938,13798,119919,70053,63,43558,99487,1,823654,171409,6385,8057,156726,331,129232,217781,72647,469395,66057,319795,996,18605,3,213,18854,397891,2338986,248517,25,74,54810,4454420,2160,780776,34146,542711,36,18968,1062262,156,68571,284527,884,333,5792,19095,24903
Eastern Europe,Europe,Eastern Europe,923,21995312,279044,234960,22587,1948,2359,959,4,637,314,2,1034,579891,1,2564,17985,1038282,2,20,1433,4,1375273,5489,1,337,1,1,454,0,6302,202,1055,21,0,43591,529,175,57,333,760,3090,0,136,174,0,795,78511,44,0,472,17,605,0,75,117,2399,3421,0,1066,50437,9818,22,3714,2,0,10,413,2124,16,30,5,76918,598,0,0,2,3382,54282,0,0,3,4,747740,313965,410,2,13844,1,1,0,0,9,472,350,25,6,0,3,38054,126,16078,653,8707,3263,454,0,8923,8496,6,1332,7005,2788144,501,2,629,477272,142,130235,5705,1,4,1204,1,239853,293,158,17,571,136,243,579,0,0,11,295,0,386,0,196,22075,859,0,4166,148,420,109,1,591,2137,0,282,98,51,1665,0,254,1899,75,2046,0,129,1,117,1028,275,47977,700,0,163,3217,535225,0,212167,6169788,181,0,13,0,0,0,1,33,0,644,156,7450,0,7,138,0,73825,504,0,136,719,0,2678,1112,3764,776,0,1,2042,1526,13970,466297,771,47880,0,6,0,2,0,893,17479,203544,1,34,172,4279423,429,6209,380,23812,0,585,1044745,1,622,54588,0,115,1434,417,318
Belarus,Europe,Eastern Europe,112,1248977,117,78,140,,27,,,,,,76,6645,,21,44,15651,,,,,,28,,,,,,,,,69,,,30,,,,,,85,,,,,,,,,,,,,,,,22,,,83,97,,130,,,,,,,,,3429,11,,,,1185,,,,,,9868,32,,,164,,,,,,,,,,,,291,,24,,25,,16,,192,10,,,13,81148,,,,6071,,11085,32,,,,,18380,,,,,,,,,,,,,,,,96,,,,,,,,,,,,,,,,,49,,24,,,,,,,235,,,,22,8826,,10,791522,,,,,,,,,,,,16,,,,,25,,,,,,31,,,,,,190,22,40,6587,,,,,,,,,11,6339,,,,261845,15,340,,42,,21,17154,,,182,,,14,,
Bulgaria,Europe,Eastern Europe,100,21510,1829,604,222,103,32,,0,4,10,1,7,1207,1,13,26,8,1,1,22,1,89,14,0,2,0,1,1,,18,7,8,21,0,,3,4,2,6,1,17,0,,1,,3,362,,,1,,10,,1,1,15,50,,103,162,1,3,10,1,0,5,1,30,1,,1,4,26,,,0,10,63,,,3,2,77,252,4,2,1246,1,,,,1,4,1,1,1,,0,70,1,163,1,98,171,4,,58,113,1,26,83,89,2,1,9,10,0,10,266,,1,34,1,9,2,0,,0,1,0,1,0,,1,0,,2,,1,23,7,,19,6,,1,0,1,12,,5,15,8,31,,,4,0,23,,4,1,0,7,10,423,3,,2,33,582,,143,6899,0,,,,,,1,1,,1,1,562,,0,2,,63,8,,1,9,,18,2,3,12,0,1,15,15,473,5,3,1018,,,0,0,,18,743,7,1,4,1,1671,1,59,7,139,,2,24,0,1,346,0,0,28,3,4
Czech Republic,Europe,Eastern Europe,203,110394,,,51,44,80,,4,33,,1,76,227,,56,1811,45,,6,8,3,322,186,1,7,1,0,12,,355,0,28,,,1154,1,0,3,4,1,121,,1,2,,7,303,6,,18,0,16,,3,3,417,123,,13,,21,8,32,1,0,1,10,39,3,1,1,15,19,,,2,82,891,,,0,2,88,2375,10,,445,,0,,,2,6,2,1,5,,1,1526,5,60,22,47,65,16,,35,255,1,48,25,454,11,1,14,37,2,32,51,1,2,25,0,41,4,6,5,3,0,4,2,0,,1,1,,19,,0,140,29,,26,1,1,2,1,4,135,,9,4,1,17,,,24,,23,0,2,0,8,17,8,6082,10,,7,19,202,,2945,3282,3,,1,0,,0,0,1,0,4,8,1181,0,1,3,,70252,64,0,1,38,,42,8,19,16,0,0,52,95,108,16,8,131,0,4,,2,0,39,55,12,,1,4,8198,8,351,5,517,,9,44,1,11,3604,,4,27,5,5
Hungary,Europe,Eastern Europe,348,347510,9119,1692,274,96,263,,,32,,,22,186,,832,5206,134,1,13,60,0,91,98,0,11,0,,14,,381,1,68,,,1962,,,,65,6,226,,4,2,,112,941,,,33,,18,,8,0,365,252,,387,68,,11,42,,,0,22,251,12,,0,39,31,,,,92,1793,,,0,0,186,18409,44,,1601,,1,,,6,15,5,5,,,2,,8,978,191,1800,732,26,,425,389,4,271,350,469,18,,154,116,40,21,304,0,1,332,0,42,4,8,,0,,8,0,,,9,21,,20,,0,386,0,,38,12,8,0,,0,181,,0,8,15,169,,,118,14,205,,8,0,5,72,0,3647,21,,30,1076,56,,194128,38081,1,,12,,,0,,,,286,5,0,,6,73,,316,96,,5,44,,54,47,93,72,,,262,145,482,16,631,46027,,2,,,0,34,385,,,,6,3040,0,521,28,2956,,60,102,,169,653,,,241,2,9
Poland,Europe,Eastern Europe,616,1127771,13426,40795,219,82,643,,,38,,,251,1181,,863,6119,356,,,60,,148245,3969,,,,,35,,4625,,299,,,2414,,,,31,14,2207,,,,,33,922,,,81,,68,,28,,1142,261,,62,8798,,,998,,,4,43,289,,,3,402,68,,,,272,49150,,,,,460,144229,65,,3964,,,,,,17,,18,,,,1907,58,436,62,197,562,101,,542,6091,,326,223,4778,75,,194,106,,3167,467,,,433,,113201,177,,,11,,35,,,,,,,165,,3,234,275,,221,18,,,,13,1368,,71,,,281,,,447,,85,,34,,,143,67,,85,,9,53,467,,4748,76953,,,,,,,,,,34,34,4743,,,,,2149,183,,,376,,1577,35,,88,,,998,718,785,85,53,291,,,,,,187,641,62,,,61,438692,118,3732,71,12778,,14,498,,67,2343,,,132,53,35
Republic of Moldova,Europe,Eastern Europe,498,544162,15268,1770,,,,,,,,,,,,,,3750,,,,,13665,,,,,,,,,,,,,462,,,,,,,,,,,,,,,,,,,,,,,,,519,,,,,,,,,,,,,,,,,,,,,,,3550,427,,,38,,,,,,,,,,,,694,,,,,,,,20,116,,,,20541,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,794,403,,,,,,5142,227107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,,,,,245741,,,,,,,4025,,,,,,,,
Romania,Europe,Eastern Europe,642,135825,7402,1660,,591,3,,,,,,,1,,,722,,,,3,,,273,,,,,,,,,2,,,24353,,,,,0,,,,,,0,605,,,,,,,,,,1,,18,829,,,51,,,0,,7,,,,,,,,,,427,,,,,0,1783,0,,4380,,,,,,1,,,,,,9320,,0,,853,299,96,,262,461,,,261,0,,,,,,,306,,,,,0,,,,,,0,,,,,,,4,,,,,,4,,,,,,59,,,,,1,,,120,,1,,,,0,,,538,48,,,,52248,,,7224,,,,,,,,,,,0,565,,,,,,,,,,,106,,7,,,,177,106,2087,,,,,,,,,2,878,,,,,15695,,273,,705,,,,,3,4,,,,,
Russian Federation,Europe,Eastern Europe,643,11524948,1428,7222,19103,1026,1303,959,,519,304,,582,535266,,761,3776,936852,,,1280,,809353,859,,317,,,392,,876,194,577,,,10760,525,171,52,227,738,394,,131,161,,638,67405,38,,336,17,492,,35,113,365,2689,,479,13710,9699,,2445,,,,336,1499,,29,,62441,438,,,,1737,1474,,,,,656888,144895,286,,1997,,,,,,429,342,,,,,18236,54,9801,377,3096,1424,194,,2842,1020,,655,1555,2349697,394,,248,433625,100,95730,2133,,,373,,82889,92,144,12,557,135,196,575,,,,273,,173,,192,21142,538,,1755,111,411,106,,573,371,,196,71,27,1165,,254,1134,61,1683,,81,,104,784,190,31333,129,,115,2014,292807,,3936,,177,,,,,,,31,,317,108,,,,60,,1020,138,,129,246,,840,1020,1808,588,,,340,407,5464,424727,75,359,,,,,,607,13032,165923,,29,100,3301922,283,899,269,3077,,479,890893,,371,32251,,111,986,354,265
Slovakia,Europe,Eastern Europe,703,41295,12,100,26,6,8,,,11,,,20,37,,18,281,4,,,,,60,62,,,,,,,47,,4,,,362,,,,,,40,,,8,,2,49,,,3,,1,,,,95,23,,4,26268,,,6,,,,1,9,,,,3,5,,,,4,484,,,,,11,255,1,,9,,,,,,,,,,,,6010,0,7,0,11,10,1,,15,41,,6,9,21,1,,10,3,,5,14,,,7,,9,14,,,,,,1,,,,,,3,,,11,10,,3,,,,,,11,,1,,,1,,,3,,2,,,,,5,0,1207,1,,,0,8,,1115,622,,,,,,,,,,2,,383,,,,,,15,,,6,,10,,6,,,,8,18,37,,1,54,,,,,,6,10,,,,,2619,4,34,,290,,,8,,,241,,,6,,
Ukraine,Europe,Eastern Europe,804,6892920,230443,181039,2552,,,,,,,,,35141,,,,81482,,,,,403448,,,,,,,,,,,,,2094,,,,,,,,,,,,7924,,,,,,,,,,,,,,,,,,,,,,,,,10585,,,,,,,,,,,76612,1308,,,,,,,,,,,,,,,,,4609,,2580,,,,4532,,,,4486,330947,,,,37304,,20185,2132,,,,,25282,,,,,,,,,,,,,,,,,,,2100,,,,,,,,,,,,,,,,,,,,,,,3718,,,,,180029,,,5018098,,,,,,,,,,,,,,,,,,,,,,,,,1828,,,,,,4494,34861,,,,,,,,,1637,31201,,,,,,,,3308,,,131997,,,14964,,,,,
Northern Europe,Europe,Northern Europe,924,6645605,88966,13235,6145,546,6250,0,8,1350,99,543,4405,3846,119,77198,27677,6124,281,716,105761,21851,165553,19200,1200,81,61478,31,2213,0,58852,2078,14290,47,415,5912,61,382,467,573,762,71367,155,53,58,18623,28583,34757,74117,22,13897,26,920,1,399,817,6624,1464,0,76899,9794,465,2102,71414,97,981,366,1544,25492,2001,15,3412,12010,12927,7233,159,544,168268,65365,5,18,26,4160,5231,285357,33951,11222,24770,8976,1403,8,0,870,193,132,20222,163,1,329,27075,8763,416717,3185,85633,57415,617577,9974,15060,98988,139218,31624,4018,21597,112018,27,1632,2781,428,20963,33150,99,798,7004,20,23772,999,521,10568,44314,37,77,30817,1,8,27,23305,0,2140,0,78,333,2097,1290,18271,726,10549,306,0,1089,40348,20,41663,429,57,48002,0,0,56348,308,248663,1,276,173,264,4784,32365,155528,25982,5,182,20458,5229,6,18475,936660,454,481,910,1179,0,1000,61,1,11,5038,373,7615,2948,6612,34304,0,2182,947,44,18383,70059,1,47237,53063,866,2302,84,174,74840,17381,14705,2552,19176,3487,331,369,0,38,17725,5492,76082,4421,17,0,52082,138034,1183,307838,30582,196616,21,2265,7374,20,1245,42758,0,0,1977,17152,21475
Channel Islands,Europe,Northern Europe,830,61660,904,357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,840,,,,,,,,,,,,,,,,,,,,,,,,,,,1660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54519,,,,,,,,,,,,,
Denmark,Europe,Northern Europe,208,235189,,,354,5,526,,1,48,,0,833,400,5,981,1275,84,5,67,241,17,125,727,5,14,9,7,60,,16411,34,765,,4,224,2,23,5,50,31,2175,,1,1,,1070,1301,492,5,807,18,31,1,42,70,504,34,,111,189,163,70,,14,4,35,159,869,25,,73,7,559,6430,,13,3180,2451,5,5,5,236,72,22533,391,,738,8672,3,8,,22,21,9,73,50,,34,1210,2986,2604,422,8022,2418,895,,1048,2203,74,935,579,38,609,3,96,2,18,15,7758,31,50,71,10,13,64,14,38,298,3,5,48,1,8,4,83,,239,,5,2,1900,,3004,65,43,10,,37,2389,,309,36,3,219,,,12613,1,6946,,25,4,28,245,1972,8085,441,5,5,6527,59,5,877,1595,11,,,3,,8,6,1,0,48,35,5700,14,72,236,,105,56,2,584,604,,1525,5014,54,74,20,37,15641,1388,538,6,1958,1151,,32,,4,100,410,19476,4,,,269,605,56,9126,439,6411,,164,37,4,188,5087,,,73,175,149
Estonia,Europe,Northern Europe,233,381997,535,107,0,,,,,,,,,715,,,,2211,,,,,23870,,,,,,,,,,,,,,,,,,,29,,,,,,59,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,651,42,,,,,2196,461,,,,,,,,,,,,,,,36,,25,,,,,,,,,,,7616,,,,1120,,6102,,,,,,3195,,,,,,,,,,,,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,236,,,,,1543,,,283457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,,,853,,,,,,,,,,996,,,,43063,,31,,91,,,2614,,,,,,,,
Faeroe Islands,Europe,Northern Europe,234,4285,41,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,3,,,,,,1,,,22,,,,,,1,,,,,,,3173,,,,,,,,,,,,,,,,,,,,,27,1,,,137,,,,,,,,,,,,267,14,1,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151,,,,,,,,14,23,,,,63,,,1,2,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,56,,,,5,,,,,,,9,,,,,,,,139,,21,,,,,,,,,,,
Finland,Europe,Northern Europe,246,63255,1698,424,4,0,233,,1,4,,0,107,0,1,452,253,0,1,2,115,4,0,114,0,1,0,0,24,,0,1,162,,0,274,0,3,2,62,6,960,0,0,1,,166,428,,,132,1,12,,10,14,0,22,,42,260,3,10,559,0,0,10,24,209,4,0,0,0,203,,,5,,538,,0,0,22,0,2586,74,,320,,0,,,16,6,0,8,0,1,5,554,79,549,36,558,206,88,,350,504,21,372,58,0,98,0,17,0,0,0,142,0,4,29,0,0,19,0,2,142,1,3,8,,,0,13,,67,,1,1,0,,412,6,7,51,,16,414,,36,5,7,94,,,904,2,139,,10,1,7,88,299,1027,92,,3,52,0,,157,10252,2,0,0,0,0,1,1,0,0,17,15,0,0,21,31,,0,0,0,54,115,,502,159,0,0,0,3,26043,434,49,0,411,0,,3,,0,7,163,457,0,,0,10,0,14,1738,86,2545,,34,0,0,34,1645,,,4,45,10
Iceland,Europe,Northern Europe,352,9584,,,1,10,10,,,10,,,5,2,0,60,52,2,1,0,0,0,0,34,0,,1,,6,,9,,11,,,18,0,,19,1,1,145,,,,,15,58,,,21,,,,3,0,6,7,,1,43,,1,2048,0,0,2,7,8,0,1,0,0,13,237,,0,75,135,,,,2,2,803,10,,5,35,,,,14,3,,7,1,,7,35,,62,59,14,2,81,,20,38,5,17,0,0,10,,0,0,,0,14,,0,0,,0,53,0,0,5,,0,0,,,,3,,10,,0,5,,,21,4,0,10,0,8,112,,86,1,0,3,,,683,,8,,1,0,1,20,135,265,45,0,1,27,0,,1,37,0,,,,,,,,,1,3,312,,5,6,,1,8,0,0,65,,105,83,,,0,,1012,53,8,97,83,7,,0,,0,1,6,18,0,,,3,11,0,647,9,1077,,3,2,,6,76,,,0,2,4
